,method,solution,time,fitness,optimal_solution,optimal_fitness,nr_of_components,dataset_idx,random_state,KL,JS
838,iLSHADE Mann-Wald,"[0.03090266 0.03879308 0.0366512  0.06888141 0.06833914 0.184026
 0.20089012 0.1957139  0.17742947 0.03089836 0.09153174 0.05671281
 0.00213057 0.01625543 0.04459821 0.01155908 0.03875422 0.02923199
 0.04606618 0.05499974 0.01084182 0.16998427 0.19734714 0.35354958
 0.45231626 0.5070525  0.64590639 0.73092579 0.85856928 0.980803  ]",2.0725208329968154,0.025017233026885115,"[0.05340373 0.04054856 0.0605605  0.07489829 0.18827365 0.13344637
 0.26699122 0.05077513 0.07273786 0.05836469 0.10117682 0.00214568
 0.01512065 0.04603691 0.01196812 0.02771122 0.03816898 0.01962734
 0.02265555 0.06283743 0.11573747 0.1976496  0.3529002  0.45332878
 0.50725963 0.63254519 0.7241328  0.82692265 0.8818984  0.94220887]",0.016215719927988634,10,20,10,0.009571782035818821,0.0027924648866422047
839,EM,"[0.05332424 0.04134257 0.06380246 0.05490663 0.20252373 0.16785939
 0.20438738 0.07409265 0.09785883 0.03990212 0.10863315 0.0025267
 0.01629435 0.0328888  0.01239135 0.0308627  0.02875626 0.03488151
 0.03115366 0.05350216 0.11249235 0.19764342 0.35461391 0.44337984
 0.50682179 0.63968869 0.7247183  0.80921345 0.87916006 0.97027769]",2.2441734159365296,1000000.0,"[0.05340373 0.04054856 0.0605605  0.07489829 0.18827365 0.13344637
 0.26699122 0.05077513 0.07273786 0.05836469 0.10117682 0.00214568
 0.01512065 0.04603691 0.01196812 0.02771122 0.03816898 0.01962734
 0.02265555 0.06283743 0.11573747 0.1976496  0.3529002  0.45332878
 0.50725963 0.63254519 0.7241328  0.82692265 0.8818984  0.94220887]",0.016215719927988634,10,20,10,0.002850306227024535,0.0007821724102399317
840,DO,"[0.30902749 0.05426617 0.14689833 0.04263475 0.05762627 0.04148909
 0.14073802 0.08539833 0.06881378 0.05310779 0.02160234 0.01367405
 0.01409738 0.02270629 0.06567833 0.01328537 0.02983167 0.03853691
 0.00733312 0.0419329  0.16361623 0.30597099 0.33234751 0.41647367
 0.54067249 0.60007321 0.66250497 0.74263181 0.82655304 0.9417125 ]",1.8511423750314862,0.11892644840866029,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.0011516071552143763,10,21,1,0.2391287277771209,0.058474888939388577
841,GA Mann-Wald,"[0.07555004 0.18222758 0.09127092 0.1685354  0.06312569 0.08507992
 0.0944749  0.07342427 0.11543521 0.05087607 0.02414146 0.01122632
 0.02766583 0.01855397 0.07291837 0.02852374 0.02282146 0.0396324
 0.0222256  0.04915278 0.13865325 0.18134451 0.29552203 0.34019676
 0.50865539 0.59715808 0.6677206  0.73260495 0.81949521 0.94664408]",2.042637625010684,0.2851284657479788,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,1,0.16971926403994952,0.04769537671347823
842,iLSHADE Mann-Wald,"[0.11156015 0.19883543 0.23324534 0.04675057 0.03324858 0.13117004
 0.15850358 0.1360281  0.03460132 0.03632119 0.02506114 0.00784395
 0.01459996 0.04563066 0.02114248 0.0320447  0.03742825 0.01630266
 0.03670968 0.0244117  0.15075967 0.18172875 0.32635704 0.3956447
 0.50559322 0.61826602 0.6927899  0.81209467 0.87791752 0.96058782]",1.9235028340481222,0.11091198190609637,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,1,0.06104641065765193,0.016667534761699652
843,EM,"[0.06394922 0.22252267 0.19878994 0.03560244 0.05237788 0.07973123
 0.08589393 0.09539287 0.11400673 0.05173311 0.01622463 0.00916844
 0.01437992 0.02023402 0.05433335 0.01877683 0.01738877 0.02608743
 0.01196086 0.03863318 0.13478334 0.17860933 0.32567963 0.33835037
 0.49992061 0.60487698 0.65447542 0.71421307 0.80882707 0.93328675]",0.0707941249711439,1000000.0,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,1,0.020491905761558238,0.005040512529084577
844,DO,"[0.13070511 0.21465914 0.18337264 0.0489171  0.0659937  0.07731097
 0.07878726 0.05760408 0.09224168 0.05040831 0.02794115 0.00933941
 0.01495867 0.06371329 0.03976223 0.01801394 0.02010071 0.03101289
 0.01576761 0.0387049  0.15341745 0.18560238 0.32953323 0.4593036
 0.5791609  0.63473355 0.68075511 0.75628728 0.81799917 0.93589861]",1.7967699579894543,0.05610428263566488,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.0011516071552143763,10,21,2,0.12202673570133116,0.03408061770895771
845,GA Mann-Wald,"[0.31903677 0.05092586 0.17331998 0.03839367 0.04778676 0.12277604
 0.0886698  0.09982417 0.03187429 0.02739266 0.02373846 0.03741387
 0.01566602 0.06390807 0.03824295 0.02800272 0.03154296 0.01215837
 0.03721333 0.05382032 0.16623285 0.2588949  0.33029454 0.4121356
 0.54589516 0.63338178 0.70862492 0.80980857 0.90685306 0.97617665]",1.9367177499225363,0.27791416856933254,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,2,0.16796620187220557,0.04715186280557997
846,iLSHADE Mann-Wald,"[0.3271511  0.04216626 0.18905573 0.03353228 0.03046289 0.17504515
 0.09671373 0.12477413 0.03009512 0.03009406 0.02330087 0.00843611
 0.01246554 0.03236446 0.02910931 0.03293757 0.03043437 0.01161191
 0.02211507 0.03350227 0.17023574 0.3095665  0.33219661 0.43475841
 0.52763178 0.63027927 0.71522003 0.80983078 0.91342952 0.96151621]",2.09627224993892,0.18784904715418851,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,2,0.11752886666868612,0.031415033022629574
847,EM,"[0.06345256 0.22301933 0.23290569 0.02363688 0.03231405 0.07453157
 0.09179267 0.09237871 0.11425544 0.0517131  0.01607355 0.00919655
 0.01548949 0.04096167 0.03029567 0.01547423 0.01747286 0.02515606
 0.01202576 0.03859635 0.13456147 0.17857485 0.32725946 0.44785976
 0.53472381 0.60519078 0.65474275 0.71526898 0.80877918 0.93332258]",0.1706847919849679,0.04727416065701083,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,2,0.019155602175335518,0.004622739587594073
848,DO,"[0.29013873 0.04000542 0.20627948 0.03539865 0.03795654 0.07477976
 0.0984334  0.08514466 0.07220092 0.05966244 0.02232594 0.04391899
 0.01835045 0.05416278 0.02732134 0.0121873  0.02281236 0.0415686
 0.00955354 0.05760003 0.16429111 0.24904624 0.33627425 0.45055136
 0.54539775 0.60452158 0.66588036 0.73838536 0.81294371 0.91749043]",1.8442272499669343,0.14071710234540336,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.0011516071552143763,10,21,3,0.18663305227412008,0.04886821884180118
849,GA Mann-Wald,"[0.26975129 0.03949103 0.18204287 0.03908587 0.04395486 0.09414226
 0.1301545  0.12484357 0.0426458  0.03388795 0.02317603 0.03602854
 0.01438058 0.05346268 0.02518739 0.02865154 0.03771646 0.02006195
 0.05214087 0.01333878 0.16600329 0.27300917 0.333496   0.43022779
 0.52230294 0.61370665 0.68776729 0.79983464 0.87330911 0.96399397]",2.010670499992557,0.3783892908779251,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,3,0.20483564712340108,0.05513755386622775
850,iLSHADE Mann-Wald,"[0.15176802 0.13920587 0.21163272 0.04109482 0.0416373  0.13275516
 0.11869249 0.15922145 0.0461651  0.05735486 0.02688848 0.00692388
 0.02028936 0.0269864  0.02201638 0.02316642 0.03345881 0.02365258
 0.01703865 0.02867607 0.15906684 0.18079596 0.32685298 0.44255969
 0.53533572 0.62193418 0.69843398 0.81293777 0.89518788 0.97779587]",1.9877163330093026,0.2078346294276306,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,3,0.1276573798810663,0.03579821092067112
851,EM,"[0.06345256 0.22301933 0.23294451 0.01909531 0.03582695 0.07563662
 0.08920575 0.0949014  0.11420283 0.05171477 0.01607355 0.00919655
 0.01548765 0.03659826 0.03251905 0.01592143 0.01700078 0.02562653
 0.01201391 0.03859895 0.13456147 0.17857485 0.32725985 0.43778232
 0.52823697 0.60483142 0.65406432 0.71438217 0.80878979 0.93331977]",0.7953257919289172,0.04734306506903346,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,3,0.018527295215939654,0.0046298124406915775
852,DO,"[0.28564262 0.04484771 0.2027722  0.02278252 0.04631845 0.15510941
 0.07502447 0.10150489 0.03263294 0.03336478 0.0215031  0.03923163
 0.01808697 0.02700981 0.03416409 0.02690399 0.00292876 0.00984607
 0.04159709 0.0283081  0.16401517 0.26003606 0.33722194 0.44246421
 0.54459172 0.63553368 0.71702602 0.80385385 0.8817368  0.95284338]",2.016691541997716,0.14193869976546244,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.0011516071552143763,10,21,4,0.4020677441943306,0.0814889658788909
853,GA Mann-Wald,"[0.30827471 0.05146319 0.20350395 0.04843625 0.07655254 0.08236711
 0.05729279 0.04150479 0.07605802 0.05454665 0.02228235 0.03135003
 0.0157206  0.05581883 0.02801217 0.02383869 0.01685598 0.0080374
 0.03522449 0.038777   0.16716374 0.25149077 0.32979391 0.490886
 0.60339813 0.6591902  0.72070778 0.81198459 0.82709015 0.941408  ]",1.8862490419996902,0.3162786661455021,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,4,0.18402451328520508,0.05197488887906457
854,iLSHADE Mann-Wald,"[0.34420379 0.04697259 0.16830441 0.03156745 0.03317373 0.14380439
 0.1283584  0.04300224 0.1288603  0.05247482 0.02304721 0.00776097
 0.01170071 0.03079386 0.03675694 0.03445264 0.0332006  0.02380751
 0.01167904 0.03411534 0.17052315 0.30962715 0.33157316 0.37051846
 0.48680624 0.60875198 0.67723016 0.74645126 0.81072123 0.94126239]",1.9897725830087438,0.1937332040902943,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,4,0.12034396320649454,0.03237348677496872
855,EM,"[0.06394922 0.22252266 0.2328021  0.0534288  0.08108241 0.08361282
 0.09689754 0.11418976 0.02803825 0.02347644 0.01622463 0.00916844
 0.01549763 0.05811507 0.01968383 0.01723327 0.0264224  0.01198949
 0.02776203 0.02679781 0.13478334 0.17860932 0.32726684 0.49604272
 0.60477388 0.65414581 0.71365703 0.80886539 0.90950951 0.96268699]",1.2277268340112641,0.05060568851408358,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,4,0.019274237617556977,0.005238326845729075
856,DO,"[0.0899609  0.20320866 0.20086684 0.04467914 0.04645462 0.12860082
 0.1078437  0.04250428 0.07676831 0.05911274 0.03199937 0.01083147
 0.00817441 0.04882457 0.01671628 0.02990624 0.02473507 0.02101204
 0.01018616 0.04249126 0.14837004 0.18749769 0.32258944 0.41096285
 0.50791074 0.6189033  0.6913189  0.76141196 0.81571871 0.94366847]",1.9088490409776568,0.06751520262220448,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.0011516071552143763,10,21,5,0.2152841521264186,0.05183234427959156
857,GA Mann-Wald,"[0.27734979 0.05501091 0.2090752  0.03524021 0.03725498 0.13530987
 0.05852333 0.10282759 0.05231169 0.03709643 0.02141315 0.04294158
 0.01663959 0.06599307 0.02451859 0.03105802 0.02571145 0.01900189
 0.03346425 0.04472571 0.16492359 0.2701845  0.33572    0.4561414
 0.55643399 0.63777989 0.7168324  0.79907886 0.86062397 0.97607859]",1.9120981669984758,0.4156399640901512,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,5,0.23006296326142328,0.0627434671328396
858,iLSHADE Mann-Wald,"[0.33187321 0.03843232 0.19766108 0.03858394 0.03017816 0.17481348
 0.11470866 0.13502096 0.03119592 0.03231206 0.02272901 0.00879782
 0.01248957 0.04441447 0.02255898 0.03374257 0.03313572 0.01170702
 0.02930434 0.03312226 0.17080083 0.30770918 0.32987036 0.44136577
 0.52296022 0.62691397 0.7075065  0.80929839 0.91091569 0.95925819]",2.0431180829182267,0.19143780219613116,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,5,0.11317924403852742,0.029887998897454394
859,EM,"[0.06394922 0.22252266 0.23280621 0.05298046 0.08178021 0.08474441
 0.09549289 0.11421151 0.02714695 0.02436549 0.01622463 0.00916844
 0.01549789 0.05784893 0.02009249 0.01764342 0.02619883 0.01199322
 0.027469   0.02707905 0.13478334 0.17860932 0.32726697 0.49541109
 0.60480529 0.6545129  0.71413542 0.80886191 0.90862495 0.96173983]",1.4326103340135887,0.051043380554769355,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,5,0.020926359696093466,0.005436076697011797
860,DO,"[0.2981412  0.06483113 0.15904887 0.04107708 0.03603349 0.10130882
 0.1026151  0.06208365 0.08887743 0.04598322 0.02264306 0.01640425
 0.01081226 0.05270231 0.03207753 0.02748051 0.02173969 0.02606065
 0.01371084 0.03296322 0.16625439 0.29155397 0.33580109 0.39620578
 0.50929559 0.61146218 0.67767468 0.76180096 0.81972264 0.94405314]",1.8022937080822885,0.10367944380272505,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.0011516071552143763,10,21,6,0.2155330839776638,0.05736067960492538
861,GA Mann-Wald,"[0.08015175 0.19009033 0.20139434 0.04236298 0.04585281 0.12109618
 0.12000259 0.12597201 0.03298397 0.04009304 0.01843177 0.00967113
 0.01727718 0.03445566 0.03191889 0.03506883 0.03940763 0.01210934
 0.03335025 0.03391452 0.14285503 0.18052981 0.32331127 0.39987487
 0.49704894 0.61850001 0.6999465  0.81110508 0.88998412 0.96776225]",2.0016788750654086,0.12847045811213376,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,6,0.06804813437108759,0.018012223046850025
862,iLSHADE Mann-Wald,"[0.15183898 0.16932822 0.22743045 0.03037151 0.0381033  0.16048664
 0.13123814 0.13275855 0.03127071 0.03062104 0.02654613 0.00760506
 0.01555876 0.01015644 0.03038825 0.03512153 0.04004845 0.01236162
 0.01486102 0.02928432 0.15676713 0.17932102 0.32703447 0.40497986
 0.49940872 0.62589627 0.7083399  0.81086871 0.91241181 0.94856368]",1.9629565411014482,0.08889668377139001,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,6,0.06080842441901857,0.017394791873027567
863,EM,"[0.06345256 0.22301933 0.23293821 0.01910269 0.03569489 0.07623158
 0.09025194 0.09335981 0.11423587 0.05171313 0.01607355 0.00919655
 0.01548678 0.0366491  0.03248606 0.01616151 0.01729715 0.02534944
 0.01202162 0.0385961  0.13456147 0.17857485 0.32725902 0.43777682
 0.52808001 0.6049751  0.65457633 0.71491634 0.80878332 0.93332264]",1.8281132499687374,0.047716500309369816,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,6,0.019467526368102228,0.004641673790688266
864,DO,"[0.05745739 0.24050385 0.22053887 0.03112971 0.04083252 0.08353961
 0.09337755 0.07828154 0.09614682 0.05819215 0.04501399 0.01234699
 0.02033063 0.05141265 0.02320483 0.02065098 0.02036024 0.03682927
 0.01528839 0.04446676 0.12125803 0.17183837 0.33139612 0.42685121
 0.53101833 0.61176087 0.67764364 0.74110644 0.81288788 0.92564907]",2.038253791979514,0.04210189964716444,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.0011516071552143763,10,21,7,0.13966471202948483,0.037425190416425475
865,GA Mann-Wald,"[0.06015549 0.23332649 0.20250264 0.0445381  0.06246109 0.12689815
 0.06372927 0.11116807 0.05391732 0.04130337 0.0240677  0.01107259
 0.01334892 0.07333081 0.0365997  0.02952743 0.02242753 0.01720021
 0.03601714 0.0487801  0.11619209 0.17665645 0.32749478 0.43025394
 0.57905517 0.6493663  0.72561526 0.80433314 0.87576211 0.97663387]",1.9956067909952253,0.17657086213326653,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,7,0.10371220163961115,0.02807697940019701
866,iLSHADE Mann-Wald,"[0.32037498 0.05297259 0.17150289 0.03202045 0.04394682 0.15043317
 0.14207925 0.13777077 0.03096014 0.03108326 0.02355029 0.0110844
 0.01241872 0.02384622 0.02585829 0.02915511 0.03476043 0.01239785
 0.02273346 0.02813457 0.16957592 0.31026855 0.33170779 0.43082842
 0.52006711 0.62205509 0.70202159 0.80975066 0.9103303  0.96144804]",1.9869440000038594,0.2012410292815322,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,7,0.11855576071317397,0.03256317826853411
867,EM,"[0.06345256 0.22301933 0.23292028 0.02245073 0.03299943 0.07513465
 0.09171127 0.09234253 0.11425671 0.05171252 0.01607355 0.00919655
 0.01548976 0.03984535 0.03062845 0.01571867 0.01751788 0.02516042
 0.01202633 0.03859518 0.13456147 0.17857485 0.32726016 0.44533263
 0.53278442 0.60508387 0.65476209 0.71527404 0.80877908 0.93332367]",1.4029245420824736,0.0474777926124371,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,7,0.017963615145722422,0.0047810815363663805
868,DO,"[0.24592235 0.08998227 0.177323   0.04688574 0.05406309 0.08796811
 0.12077394 0.10811316 0.04081493 0.02815342 0.02226197 0.04857909
 0.01795388 0.05257376 0.02754291 0.01500955 0.03005036 0.00916167
 0.04672585 0.02703078 0.16540184 0.25313453 0.33776013 0.48088867
 0.58749918 0.63875842 0.70772296 0.80281009 0.87176553 0.95608516]",1.7959079999709502,0.16565037565214935,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.0011516071552143763,10,21,8,0.24018675571602988,0.06275501898554744
869,GA Mann-Wald,"[0.25367778 0.04193683 0.1969235  0.03135635 0.05793152 0.12821098
 0.07877824 0.04162723 0.09476995 0.07478762 0.02276185 0.04433054
 0.01648047 0.05023888 0.03996225 0.02975223 0.02470048 0.02548061
 0.01797322 0.06941293 0.16367593 0.24384495 0.32831542 0.41994232
 0.54468314 0.62176112 0.68790046 0.75622885 0.82195606 0.91580394]",1.7215708330040798,0.3762710103068434,"[0.06846482 0.21794116 0.23058838 0.08575188 0.06179884 0.05173883
 0.12046751 0.03745558 0.07334251 0.05245048 0.01806008 0.00884311
 0.01534189 0.09245122 0.01304501 0.00991087 0.03287947 0.00550073
 0.00538975 0.03983007 0.13650228 0.17928057 0.32692846 0.5414437
 0.60664534 0.65008828 0.70351735 0.79600389 0.8159091  0.93296515]",0.013142559236721746,10,21,8,0.2082980939828436,0.05611449859216169
