,method,solution,time,fitness,optimal_solution,optimal_fitness,nr_of_components,dataset_idx,random_state,KL,JS
10,iLSHADE Mann-Wald,"[0.62756596 0.16823103 0.08911755 0.08290548 0.06478168 0.06313277
 0.05683174 0.03275858 0.09113115 0.09221133 0.03947192 0.3346676
 0.62096714 0.80593838 0.9466679 ]",1.6176581250037998,0.06588868931616375,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,3,0.024244773784669105,0.0064404475161949064
11,EM,"[0.3750433  0.24957015 0.13879809 0.09577369 0.14081477 0.04882895
 0.06537782 0.04647683 0.03753374 0.11081707 0.01459567 0.08336769
 0.3397503  0.62289073 0.87359723]",0.0917407920351252,1000000.0,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,3,0.0169694539583784,0.004340215128497037
12,DO,"[0.57639315 0.15324371 0.100834   0.10364094 0.06588821 0.06311394
 0.06057897 0.04070797 0.0932175  0.09644476 0.03622312 0.32899331
 0.60342707 0.80751142 0.99560386]",1.8412010830361396,0.060626692849565136,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.002330745795375372,5,0,4,0.04344023355688159,0.010680360471489743
13,GA Mann-Wald,"[0.60860128 0.1577188  0.08914729 0.07943568 0.06509695 0.06386796
 0.05512116 0.03296225 0.0833505  0.08072541 0.040343   0.33559825
 0.61893033 0.78892895 0.95902785]",1.858250082936138,0.06886335670519968,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,4,0.02678468794690425,0.00618808295529848
14,iLSHADE Mann-Wald,"[0.62644205 0.16714159 0.08846118 0.0840787  0.06500323 0.06354383
 0.05639363 0.03235138 0.09324836 0.09218897 0.03959011 0.33504179
 0.62050788 0.80312507 0.94632317]",1.659394207992591,0.06581079730851884,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,4,0.024605973913402468,0.0059402377358483555
15,EM,"[0.3766621  0.24817156 0.13857449 0.09577972 0.14081213 0.04886535
 0.06562841 0.04630765 0.03754139 0.11081784 0.01478617 0.08366152
 0.33991313 0.62288991 0.87359953]",0.14981879200786352,1000000.0,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,4,0.01735212612812853,0.004117743472067966
16,DO,"[0.61147492 0.15050467 0.06799044 0.0947026  0.07532737 0.065442
 0.05268778 0.03276325 0.09500856 0.08341387 0.04089632 0.33468763
 0.61017653 0.75257542 0.95304051]",1.8295610839268193,0.04304940488685165,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.002330745795375372,5,0,5,0.031831045238199795,0.007950269409804887
17,GA Mann-Wald,"[0.61043917 0.15668087 0.07647208 0.10661636 0.04979152 0.06476126
 0.05498943 0.03162985 0.09597967 0.07755727 0.0424858  0.33649977
 0.61327306 0.78443215 0.9755156 ]",1.8914209590293467,0.07383169198676816,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,5,0.030839617797582097,0.007758875911206345
18,iLSHADE Mann-Wald,"[0.62985583 0.16729949 0.08877793 0.0834879  0.06507926 0.06331287
 0.05655981 0.03245614 0.09233931 0.09266491 0.03975108 0.33489152
 0.62058682 0.80453384 0.94665577]",1.5708025000058115,0.0658474062755188,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,5,0.02416220668015523,0.006628218042346549
19,EM,"[0.37667588 0.24817386 0.13855774 0.09593123 0.14066128 0.04886504
 0.06564467 0.04629371 0.03761264 0.11065635 0.01479111 0.08366755
 0.33992461 0.62295848 0.8738212 ]",0.4760966249741614,1000000.0,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,5,0.01783214113342868,0.00416412247743204
20,DO,"[0.56736867 0.11235066 0.13076983 0.1003564  0.08915444 0.06104249
 0.06297544 0.11356585 0.08270239 0.08346245 0.03785513 0.31019504
 0.50250401 0.71423611 0.95128397]",1.7025162919890136,0.12533035746540921,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.002330745795375372,5,0,6,0.08892932959903313,0.02600359835742238
21,GA Mann-Wald,"[0.58544563 0.1689335  0.09837822 0.07624556 0.07099708 0.0606148
 0.06295594 0.0386722  0.07436542 0.07822725 0.03858402 0.32601237
 0.61954459 0.77712306 0.95190445]",1.7694124169647694,0.07676413086073419,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,6,0.02650913091818824,0.007207614714262669
22,iLSHADE Mann-Wald,"[0.62561286 0.16706428 0.08890127 0.08353124 0.06521031 0.06348339
 0.05643844 0.03244438 0.09212099 0.09253482 0.03966955 0.3349194
 0.62057622 0.8043115  0.94608785]",1.6749585419893265,0.06581346129185553,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,6,0.025153082542605787,0.006485515551139343
23,EM,"[0.36861153 0.25516498 0.1396469  0.09609715 0.14047944 0.04868197
 0.06443825 0.04712206 0.03766739 0.11044541 0.01383876 0.08223599
 0.33912549 0.62305269 0.87409547]",0.5375378750031814,1000000.0,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,6,0.01823027242459735,0.004376974358855432
24,DO,"[0.61359325 0.15650725 0.08697644 0.09656143 0.04636163 0.0657649
 0.05396935 0.03412517 0.09086601 0.07978721 0.04136292 0.3384086
 0.61899651 0.81275387 0.9740406 ]",1.7443298329599202,0.03794167979414791,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.002330745795375372,5,0,7,0.0265282797842209,0.006736634622890019
25,GA Mann-Wald,"[0.59760145 0.17015293 0.07982494 0.0806759  0.07174478 0.06104039
 0.06287628 0.03306605 0.09084808 0.08908762 0.03676558 0.32996956
 0.61901048 0.78153227 0.95325416]",2.1911564170150086,0.07006044809471895,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,7,0.02468250772724906,0.0063850861334534175
26,iLSHADE Mann-Wald,"[0.62557182 0.16702205 0.08825954 0.08374663 0.06515077 0.06345935
 0.05640807 0.03248863 0.09255612 0.09263835 0.03965696 0.33496348
 0.62061374 0.80382157 0.94641454]",1.5619072910631076,0.06580795067557396,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,7,0.025163756553104932,0.006311861507124976
27,EM,"[0.37843117 0.24652122 0.13845409 0.09578202 0.14081151 0.0489033
 0.06574653 0.04621808 0.03754481 0.11081893 0.01493861 0.08399509
 0.34000039 0.62288916 0.87359967]",1.573739624931477,1000000.0,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,7,0.01769504743443584,0.0041532854537081765
28,DO,"[0.61816103 0.14131736 0.08743885 0.0705751  0.08250767 0.06623103
 0.05077392 0.03353735 0.07511173 0.08480987 0.04108084 0.33815709
 0.61740587 0.77810426 0.94287968]",1.978285124991089,0.03906920747658031,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.002330745795375372,5,0,8,0.028504313065264464,0.006892883029558467
29,GA Mann-Wald,"[0.60238054 0.16031349 0.09902824 0.09125043 0.04702731 0.06260152
 0.05645257 0.03742705 0.0857633  0.08781569 0.04039574 0.33430603
 0.6242925  0.82266734 0.99309091]",1.90302258299198,0.07074853893495668,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,8,0.02525286951734873,0.0066077975225223105
30,iLSHADE Mann-Wald,"[0.62520689 0.16763255 0.08869782 0.08302084 0.06529384 0.06327823
 0.05665017 0.03263662 0.09166277 0.09253755 0.03961042 0.33478068
 0.62067954 0.80458718 0.94627453]",1.6083582089049742,0.06583598042639184,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,8,0.02479184118325961,0.006220412100049958
31,EM,"[0.36986586 0.25397869 0.13957833 0.09597977 0.14059735 0.04870893
 0.06450222 0.04707129 0.03761319 0.11057203 0.01394564 0.08245853
 0.33917668 0.62299742 0.87392211]",0.9988383329473436,1000000.0,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,8,0.018217375270434044,0.0046990688726107534
32,DO,"[0.60297399 0.15286161 0.10572578 0.08681952 0.05161912 0.06453888
 0.05357496 0.03907555 0.07509529 0.08578436 0.04168641 0.3385651
 0.62646211 0.83420511 0.97800609]",1.7762091250624508,0.03928970999187467,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.002330745795375372,5,0,9,0.023841415224343965,0.006205563469181495
33,GA Mann-Wald,"[0.6105399  0.14663065 0.09269155 0.06963705 0.08050084 0.06561762
 0.05045205 0.0335192  0.07784609 0.08632277 0.04338124 0.34035693
 0.62053192 0.78134856 0.9385821 ]",1.67029637505766,0.07091039496035009,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,9,0.026113719126927726,0.006596052221182272
34,iLSHADE Mann-Wald,"[0.62586946 0.16716781 0.08812269 0.08437367 0.06564537 0.06350146
 0.05646974 0.03234071 0.09230202 0.09257529 0.03964533 0.33504285
 0.62045019 0.80235358 0.94589415]",1.5268970840843394,0.06580961198130575,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,9,0.02450553165411984,0.006540426947460443
35,EM,"[0.37036805 0.25350469 0.13954988 0.0959414  0.14063599 0.04871971
 0.06452879 0.04705012 0.03759568 0.11061367 0.01398861 0.08254823
 0.33919783 0.62297936 0.87386523]",1.8119549590628594,1000000.0,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,9,0.018822153113177087,0.004463643675875993
36,DO,"[0.60873498 0.15076452 0.06697281 0.11280668 0.06072101 0.06494176
 0.05160566 0.03722469 0.10750683 0.08111579 0.04195601 0.33617567
 0.59997967 0.75668283 0.9613246 ]",1.5277466250117868,0.05234644557573475,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.002330745795375372,5,0,10,0.03648072578619116,0.00946303296383254
37,GA Mann-Wald,"[0.60553826 0.15954325 0.09039366 0.0852706  0.05925423 0.06316692
 0.05726955 0.03536491 0.08333241 0.09279105 0.03708519 0.33484259
 0.6223292  0.81651402 0.95821261]",1.7893640421098098,0.06901082334929136,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,10,0.02424016441847132,0.0064913679100127505
38,iLSHADE Mann-Wald,"[0.625799   0.16791842 0.08845881 0.08392691 0.0654001  0.06328455
 0.05676152 0.03235755 0.09278556 0.09264691 0.03952658 0.33474214
 0.62054096 0.80298586 0.946257  ]",1.5438353340141475,0.0658286752916866,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,10,0.024674428809112747,0.005894682990170767
39,EM,"[0.37743426 0.24746624 0.13850627 0.09593224 0.14066099 0.04888129
 0.06569511 0.0462554  0.03761411 0.11065678 0.01485645 0.08381017
 0.33996192 0.62295816 0.8738213 ]",1.8651807500282302,1000000.0,"[0.58553337 0.09813728 0.08033079 0.09353559 0.14246297 0.05614113
 0.08673251 0.02266851 0.03734826 0.11212201 0.03356608 0.26232029
 0.36076945 0.62576671 0.86894489]",0.024101409052402347,5,0,10,0.017240549761944612,0.004407303704465706
40,DO,"[ 0.03736478  0.63181173  0.02957302  0.14809758  0.15315289  0.10022918
  0.01284832  0.09319397  0.03786226  0.02433891 -0.0387825   0.03977575
  0.13503     0.4460695   0.95658413]",1.613516667042859,0.010232563567205418,"[0.58314873 0.03271727 0.0729553  0.15701803 0.15416066 0.00212532
 0.00873239 0.09274355 0.03811185 0.02331691 0.0169115  0.04852528
 0.05636444 0.43967997 0.96175433]",0.0023258811787313484,5,1,1,1.5275999551310244,0.280780873821744
41,GA Mann-Wald,"[0.62225486 0.11581908 0.09518195 0.04451145 0.12223265 0.00343286
 0.0730633  0.03136337 0.0468388  0.02449851 0.01911527 0.05770475
 0.4243836  0.51145618 0.96309928]",1.9253872920526192,0.4341043998281075,"[0.58314873 0.03271727 0.0729553  0.15701803 0.15416066 0.00212532
 0.00873239 0.09274355 0.03811185 0.02331691 0.0169115  0.04852528
 0.05636444 0.43967997 0.96175433]",0.018258575902176204,5,1,1,0.2560154747050407,0.07500211510977631
42,iLSHADE Mann-Wald,"[0.58314716 0.12854186 0.13490704 0.03000998 0.15268986 0.0020717
 0.06863141 0.03248874 0.0266726  0.02300839 0.01696293 0.04912111
 0.4293126  0.49815584 0.96123646]",1.6023317080689594,0.05104204411052161,"[0.58314873 0.03271727 0.0729553  0.15701803 0.15416066 0.00212532
 0.00873239 0.09274355 0.03811185 0.02331691 0.0169115  0.04852528
 0.05636444 0.43967997 0.96175433]",0.018258575902176204,5,1,1,0.02438121551878014,0.006343994846020748
43,EM,"[0.58216603 0.10669747 0.08262935 0.0744147  0.15409246 0.00233025
 0.07823071 0.0286884  0.03079902 0.02338915 0.01694802 0.05374429
 0.41704282 0.46602866 0.96048577]",0.09324933297466487,0.06814866832232992,"[0.58314873 0.03271727 0.0729553  0.15701803 0.15416066 0.00212532
 0.00873239 0.09274355 0.03811185 0.02331691 0.0169115  0.04852528
 0.05636444 0.43967997 0.96175433]",0.018258575902176204,5,1,1,0.02451615195474588,0.005817135612442912
44,DO,"[ 0.04344983  0.60630801  0.04094077  0.14681058  0.16249081  0.06972084
  0.0112056   0.09625998  0.03859479  0.03048128 -0.02081245  0.04391689
  0.20894222  0.44958     0.94936332]",1.685614833026193,0.03446621863678772,"[0.58314873 0.03271727 0.0729553  0.15701803 0.15416066 0.00212532
 0.00873239 0.09274355 0.03811185 0.02331691 0.0169115  0.04852528
 0.05636444 0.43967997 0.96175433]",0.0023258811787313484,5,1,2,2.153089955788843,0.3218017903201361
45,GA Mann-Wald,"[ 0.04740558  0.63770641  0.08782336  0.11173563  0.11532903  0.10741613
  0.00327174  0.04275611  0.03980077  0.02778824 -0.10284034  0.01875044
  0.08007369  0.43596911  0.9528029 ]",1.8439452080056071,0.38735546125834847,"[0.58314873 0.03271727 0.0729553  0.15701803 0.15416066 0.00212532
 0.00873239 0.09274355 0.03811185 0.02331691 0.0169115  0.04852528
 0.05636444 0.43967997 0.96175433]",0.018258575902176204,5,1,2,0.24429011115369947,0.06715797133121952
46,iLSHADE Mann-Wald,"[0.57691167 0.12631838 0.15870996 0.0300025  0.13921296 0.00207163
 0.06825965 0.03820965 0.12057069 0.02084584 0.01696312 0.04879068
 0.43848778 0.94505238 0.96128472]",1.6550829589832574,0.05436596779428956,"[0.58314873 0.03271727 0.0729553  0.15701803 0.15416066 0.00212532
 0.00873239 0.09274355 0.03811185 0.02331691 0.0169115  0.04852528
 0.05636444 0.43967997 0.96175433]",0.018258575902176204,5,1,2,0.03683429941983096,0.010282218249275988
47,EM,"[ 0.01561811  0.58262994  0.09056474  0.15709475  0.15409246  0.0670661
  0.00233202  0.06719668  0.03853013  0.02338915 -0.04237324  0.01694756
  0.07035755  0.44021854  0.96048577]",0.4489418329903856,1000000.0,"[0.58314873 0.03271727 0.0729553  0.15701803 0.15416066 0.00212532
 0.00873239 0.09274355 0.03811185 0.02331691 0.0169115  0.04852528
 0.05636444 0.43967997 0.96175433]",0.018258575902176204,5,1,2,0.023564090272727878,0.005078837864697864
48,DO,"[ 0.05009393  0.59655685  0.04928064  0.14902289  0.15504569  0.10916699
  0.00945586  0.06808556  0.04024501  0.02451887 -0.02282109  0.03500899
  0.12086176  0.44242946  0.96133888]",1.623272875091061,0.01085562532164949,"[0.58314873 0.03271727 0.0729553  0.15701803 0.15416066 0.00212532
 0.00873239 0.09274355 0.03811185 0.02331691 0.0169115  0.04852528
 0.05636444 0.43967997 0.96175433]",0.0023258811787313484,5,1,3,1.527257954733043,0.2839011135505958
49,GA Mann-Wald,"[ 0.05559695  0.58211671  0.08519067  0.13185884  0.14523683  0.11293731
  0.00318965  0.05301706  0.04108367  0.02560398 -0.08983656  0.01726935
  0.07076611  0.43515511  0.95883944]",1.8248992080334574,0.1958127110571952,"[0.58314873 0.03271727 0.0729553  0.15701803 0.15416066 0.00212532
 0.00873239 0.09274355 0.03811185 0.02331691 0.0169115  0.04852528
 0.05636444 0.43967997 0.96175433]",0.018258575902176204,5,1,3,0.11951377995261403,0.0334318251858465
50,iLSHADE Mann-Wald,"[0.57836077 0.12626246 0.14101892 0.03000037 0.15153368 0.00207609
 0.06766636 0.035013   0.12041432 0.0224273  0.01696727 0.04806159
 0.43791239 0.5202575  0.96189407]",1.5256540409754962,0.055843896038502365,"[0.58314873 0.03271727 0.0729553  0.15701803 0.15416066 0.00212532
 0.00873239 0.09274355 0.03811185 0.02331691 0.0169115  0.04852528
 0.05636444 0.43967997 0.96175433]",0.018258575902176204,5,1,3,0.031018243731024242,0.00891967646730549
51,EM,"[0.58215644 0.10667953 0.15707157 0.06467957 0.08941288 0.00233021
 0.07811767 0.03850982 0.01841289 0.01757127 0.01694802 0.05367152
 0.44023403 0.94282633 0.97326028]",0.6491410839371383,0.06784243835779805,"[0.58314873 0.03271727 0.0729553  0.15701803 0.15416066 0.00212532
 0.00873239 0.09274355 0.03811185 0.02331691 0.0169115  0.04852528
 0.05636444 0.43967997 0.96175433]",0.018258575902176204,5,1,3,0.02445068630160918,0.005906939895498944
52,DO,"[ 0.04506224  0.59471734  0.05940385  0.15213291  0.14868366  0.11067805
  0.00865152  0.07181802  0.0390127   0.02793635 -0.13342895  0.03120013
  0.08754972  0.44260715  0.95790332]",1.5940904580056667,0.014549208885969112,"[0.58314873 0.03271727 0.0729553  0.15701803 0.15416066 0.00212532
 0.00873239 0.09274355 0.03811185 0.02331691 0.0169115  0.04852528
 0.05636444 0.43967997 0.96175433]",0.0023258811787313484,5,1,4,1.2648829493651472,0.264178603726255
53,GA Mann-Wald,"[ 0.04576873  0.57347453  0.084049    0.1561494   0.14055834  0.07080841
  0.00264857  0.05572077  0.04564699  0.02494935 -0.02987269  0.01645648
  0.10065567  0.45424367  0.95652475]",1.7882393749896437,0.15838689576236747,"[0.58314873 0.03271727 0.0729553  0.15701803 0.15416066 0.00212532
 0.00873239 0.09274355 0.03811185 0.02331691 0.0169115  0.04852528
 0.05636444 0.43967997 0.96175433]",0.018258575902176204,5,1,4,0.07866131524641862,0.020684445025921847
54,iLSHADE Mann-Wald,"[0.57823936 0.12659147 0.14177014 0.03       0.15052659 0.00207457
 0.06781034 0.03484925 0.12057176 0.02247607 0.01697067 0.04812327
 0.43785565 0.51976005 0.96186802]",1.5589867079397663,0.055854362275808304,"[0.58314873 0.03271727 0.0729553  0.15701803 0.15416066 0.00212532
 0.00873239 0.09274355 0.03811185 0.02331691 0.0169115  0.04852528
 0.05636444 0.43967997 0.96175433]",0.018258575902176204,5,1,4,0.031116682425865072,0.008930524932605446
