,method,solution,time,fitness,optimal_solution,optimal_fitness,nr_of_components,dataset_idx,random_state,KL,JS
11,EM,"[0.20099808 0.01894214 0.19460877 0.19753928 0.24406902 0.14384271
 0.07740189 0.05761607 0.02100249 0.05741689 0.04708774 0.05942551
 0.12067546 0.37312343 0.62405234 0.90116745 0.9945751  1.08521793]",0.10989970795344561,1000000.0,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,3,0.1080785530966078,0.029041912687599092
12,DO,"[ 0.05184069  0.12698129  0.05016962  0.19085432  0.40463117  0.1755229
  0.07965858  0.02655578  0.12024527  0.02123955  0.06882269  0.06276493
 -0.00154097  0.14725925  0.27639955  0.62764173  0.94160343  1.08199695]",1.819286416983232,0.025536431487330792,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.004141526086678672,6,0,4,0.06771245030217388,0.017179648126649294
13,GA Mann-Wald,"[ 0.05635611  0.12217064  0.05512765  0.21763249  0.22877735  0.31993576
  0.10600639  0.02236494  0.11681177  0.0223151   0.05950609  0.07004544
 -0.02737316  0.14154304  0.26933847  0.62204565  0.91088429  1.04020417]",1.9608464170014486,0.12271030272383021,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,4,0.07479918377401523,0.021478351581458374
14,iLSHADE Mann-Wald,"[0.25407627 0.03000456 0.03025811 0.2211429  0.29919271 0.28896429
 0.07568426 0.03697816 0.07780451 0.02083758 0.06948311 0.07316601
 0.1177766  0.34048825 0.56282829 0.62248866 0.93631292 1.03631076]",1.6193618749966845,0.2196179048236012,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,4,0.12780464102765304,0.03507389777060418
15,EM,"[0.20099808 0.01894214 0.19460947 0.20807332 0.24035025 0.13702675
 0.07740189 0.05761606 0.02100313 0.05796349 0.04692882 0.05918762
 0.12067546 0.37312341 0.62405268 0.90386812 0.99760545 1.0874926 ]",0.38829704106319696,1000000.0,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,4,0.11022354311492072,0.027840033779994992
16,DO,"[0.06967808 0.1223157  0.04266513 0.18730768 0.19695204 0.38108137
 0.09240532 0.02499042 0.11543251 0.00868384 0.06198354 0.06978434
 0.02330005 0.1524775  0.27969752 0.63056431 0.90049324 1.03135303]",1.8112217080779374,0.023947310748966243,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.004141526086678672,6,0,5,0.38751520285162105,0.05822750144294295
17,GA Mann-Wald,"[0.07055697 0.10710526 0.05644783 0.21351966 0.28357469 0.26879559
 0.09010828 0.02448248 0.13382726 0.02249185 0.06773289 0.06725341
 0.05614896 0.15441951 0.2796589  0.62397436 0.92042396 1.05415866]",1.765177333028987,0.13973151943077813,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,5,0.07347643766009082,0.019553121827796435
18,iLSHADE Mann-Wald,"[0.25302435 0.03000631 0.03       0.22364264 0.29784102 0.29103197
 0.07576071 0.03040779 0.09621582 0.0205339  0.06918415 0.07464614
 0.11753449 0.32922032 0.56423516 0.62239725 0.93793795 1.03570957]",1.663283541915007,0.21900173614888993,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,5,0.126252209510839,0.034704669252419634
19,EM,"[0.04563291 0.14265173 0.03167085 0.19449371 0.31248719 0.2730636
 0.06138485 0.02438324 0.07915305 0.02093877 0.06738211 0.06878965
 0.0064904  0.14506025 0.32658312 0.62401747 0.93269173 1.04545917]",0.511681041913107,0.10864983354313507,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,5,0.05327302171660081,0.014811258228539296
20,DO,"[0.06705252 0.1222205  0.03985274 0.19534411 0.29343624 0.28209388
 0.09112638 0.02796938 0.13454884 0.02208014 0.06750145 0.0665925
 0.04613265 0.15144515 0.33312559 0.62545378 0.9252202  1.05275497]",1.819054584018886,0.026269063846465816,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.004141526086678672,6,0,6,0.0644847480861559,0.017679976752767404
21,GA Mann-Wald,"[0.05677393 0.13439095 0.0375037  0.21778036 0.29210943 0.26144163
 0.07851885 0.02615049 0.07811469 0.02210702 0.06786376 0.06712653
 0.00801927 0.15256673 0.35505092 0.62154018 0.9300643  1.04642449]",1.938054500031285,0.11688143643912986,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,6,0.060869436374770824,0.0174947467363199
22,iLSHADE Mann-Wald,"[0.04973954 0.13764312 0.03425212 0.23506342 0.29469226 0.29495783
 0.06855347 0.02325704 0.0871062  0.02150872 0.0709687  0.07469686
 0.01412116 0.14507472 0.31032129 0.6223591  0.93633302 1.03395752]",1.7050720419501886,0.09565433176681831,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,6,0.056110987198455364,0.015668756152146156
23,EM,"[0.20099808 0.01894214 0.19460948 0.20787922 0.24034901 0.13722208
 0.07740189 0.05761606 0.02100313 0.05795283 0.04692467 0.05919375
 0.12067546 0.37312341 0.62405268 0.90381811 0.99753706 1.08742761]",0.9646742499899119,1000000.0,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,6,0.1102119909105514,0.027919961253715854
24,DO,"[0.18782211 0.04937139 0.16804146 0.1315402  0.34672396 0.11650087
 0.07642246 0.10940335 0.01803843 0.10786593 0.05480432 0.05709702
 0.09602573 0.28543734 0.61627808 0.77852862 0.97789421 1.1001992 ]",2.0693113330053166,0.1902323015361515,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.004141526086678672,6,0,7,0.16619948468087442,0.044489896694695726
25,GA Mann-Wald,"[ 0.05389009  0.1187651   0.05237558  0.22128606  0.31244232  0.24124085
  0.09689732  0.02227214  0.14180058  0.02194064  0.06969766  0.06797428
 -0.01157316  0.14582383  0.27012602  0.62043924  0.93548985  1.05095091]",1.921665833098814,0.11001899088136521,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,7,0.065900729324821,0.01888608510876775
26,iLSHADE Mann-Wald,"[0.05328628 0.1351186  0.03310458 0.2345155  0.29398849 0.29685682
 0.07381212 0.02260576 0.08021672 0.02152237 0.0705978  0.07498963
 0.02258432 0.14572    0.31763749 0.62228422 0.93593554 1.03372397]",1.8724418750498444,0.0955272131580187,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,7,0.055490310716218905,0.015578971907474655
27,EM,"[0.20099808 0.01894213 0.19460935 0.19008548 0.24009152 0.15527343
 0.07740189 0.05761603 0.02100275 0.0569614  0.04654023 0.05978593
 0.12067546 0.37312343 0.62405253 0.89909136 0.99128894 1.08168505]",1.5674346670275554,1000000.0,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,7,0.1086930512435269,0.028768400610500643
28,DO,"[0.07365847 0.11630436 0.06566279 0.17400561 0.19350402 0.37686475
 0.09361928 0.04332027 0.11101335 0.01180934 0.06311749 0.07081175
 0.05665497 0.16945293 0.32067235 0.63098892 0.89313012 1.03479542]",1.684599458007142,0.08994377130391643,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.004141526086678672,6,0,8,0.23597256491104207,0.049698687439176215
29,GA Mann-Wald,"[0.07627978 0.10437116 0.05691955 0.21386273 0.18566134 0.36290544
 0.08279818 0.02555871 0.14080547 0.02289807 0.05910321 0.07043895
 0.0582578  0.14616046 0.2658264  0.62011563 0.89767562 1.03162638]",2.080003625014797,0.13297381361131322,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,8,0.0725837383136384,0.020280117626275306
30,iLSHADE Mann-Wald,"[0.05579802 0.13579602 0.03260698 0.2351073  0.29581806 0.29572513
 0.07637649 0.02272301 0.07966167 0.02142389 0.07111703 0.07505893
 0.02359049 0.14562307 0.31898526 0.62257423 0.93625291 1.03388511]",2.1164314170600846,0.09549066997811236,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,8,0.05386977200767423,0.015056582131781645
31,EM,"[0.04563311 0.14265072 0.03167166 0.194496   0.30594247 0.27960604
 0.06138506 0.02438296 0.07915609 0.02094005 0.06707563 0.06905512
 0.00649081 0.14506015 0.3265793  0.62401827 0.93148679 1.04414096]",0.7799877501092851,0.10867558797931266,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,8,0.05333200962222712,0.013472936059709745
32,DO,"[0.06983269 0.12682097 0.0421401  0.18536583 0.35524082 0.22059958
 0.09177424 0.03043516 0.07511423 0.01685013 0.06735753 0.0657682
 0.03133195 0.14821807 0.35866131 0.62650028 0.93868278 1.06610239]",2.131284000002779,0.025857753305478612,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.004141526086678672,6,0,9,0.08000229614639481,0.020052686467045444
33,GA Mann-Wald,"[0.09483121 0.12368128 0.056337   0.21078988 0.2120504  0.30231023
 0.08182212 0.04077295 0.12738406 0.02103054 0.06123824 0.07146358
 0.04309244 0.1728979  0.42003771 0.6227195  0.90707991 1.04046817]",1.745855333050713,0.22592830105656195,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,9,0.12370652136080607,0.03316974158463853
34,iLSHADE Mann-Wald,"[0.25359634 0.03001907 0.03002347 0.22475335 0.29381008 0.29368018
 0.07604427 0.03023452 0.09748754 0.02083662 0.06945104 0.07461231
 0.11805709 0.33046889 0.55994544 0.62232256 0.93797259 1.03489808]",1.7016827500192448,0.21907044291164468,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,9,0.12896771816236918,0.03550360506689905
35,EM,"[0.04562195 0.1426818  0.03165158 0.19449381 0.31249575 0.27305511
 0.06137117 0.02439146 0.07908281 0.02093875 0.06738421 0.06879112
 0.00646655 0.14506146 0.32667236 0.62401743 0.93269519 1.04545867]",1.7682251249207184,0.10865339305320648,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,9,0.051289568698699994,0.014071665993776787
36,DO,"[0.15424649 0.10498321 0.17600988 0.12450011 0.23452554 0.20573477
 0.07845733 0.11508868 0.01751581 0.05460498 0.04134246 0.06307799
 0.09666878 0.24529304 0.62661769 0.87594116 0.97255966 1.07242007]",1.6802963750669733,0.12984998263990016,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.004141526086678672,6,0,10,0.1382167525296788,0.036721421341276164
37,GA Mann-Wald,"[0.05426233 0.14906875 0.03572699 0.21796644 0.31906141 0.22391407
 0.07343204 0.02752321 0.06587051 0.02144686 0.06976185 0.06318668
 0.00840203 0.15134902 0.34504063 0.62326487 0.93730243 1.05509479]",1.844891499960795,0.11592405053474049,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,10,0.0603575781197061,0.017372000609346155
38,iLSHADE Mann-Wald,"[0.05466207 0.13525309 0.0311926  0.23437066 0.29541583 0.29474249
 0.07488729 0.02301056 0.07588994 0.02142075 0.07109438 0.07493962
 0.02345177 0.14584897 0.32124189 0.6222076  0.93667958 1.03426164]",1.5760666669812053,0.09549743675824736,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,10,0.05386362851001103,0.015496458455342248
39,EM,"[0.04562215 0.14268083 0.03165235 0.19449499 0.30897605 0.27657363
 0.06137137 0.0243912  0.07908571 0.0209394  0.06722105 0.0689357
 0.00646696 0.14506135 0.32666871 0.62401784 0.93205015 1.04474575]",2.6152115840232,0.10867217047710999,"[0.04602542 0.14177263 0.03242728 0.11305189 0.08082295 0.58589983
 0.06269617 0.02438642 0.0814761  0.00675213 0.01183257 0.08914504
 0.00876732 0.14670419 0.32867061 0.60804061 0.64532422 0.9852028 ]",0.018874278329359995,6,0,10,0.051426378275803486,0.01357687862461683
40,DO,"[0.40244998 0.09072762 0.05970959 0.30138515 0.06640185 0.07932581
 0.03981715 0.05328002 0.0566473  0.02233106 0.00994384 0.00341014
 0.05497887 0.19074316 0.37433444 0.59166854 0.71877744 0.93544781]",1.7830487079918385,0.03118939234549107,"[0.39984064 0.09367989 0.06084708 0.29120886 0.06912644 0.0852971
 0.0322191  0.03851732 0.05465315 0.01815191 0.01060926 0.00348291
 0.04433457 0.17145148 0.33721469 0.58964306 0.70606265 0.97378114]",0.004938950438842304,6,1,1,4.904575332938637,0.07819880067787596
41,GA Mann-Wald,"[0.48745828 0.07253091 0.04046991 0.25427266 0.06763342 0.07763483
 0.05142341 0.07091375 0.06499797 0.01878165 0.01251935 0.00398969
 0.05847936 0.26292493 0.39882721 0.58922508 0.70741318 0.97273242]",1.8045036250259727,0.14636092378602117,"[0.39984064 0.09367989 0.06084708 0.29120886 0.06912644 0.0852971
 0.0322191  0.03851732 0.05465315 0.01815191 0.01060926 0.00348291
 0.04433457 0.17145148 0.33721469 0.58964306 0.70606265 0.97378114]",0.021783132705329708,6,1,1,0.07391370358678262,0.01967358883598557
42,iLSHADE Mann-Wald,"[0.40025032 0.09827667 0.06009341 0.29309378 0.07010309 0.08484254
 0.03104944 0.04025071 0.05312375 0.01847101 0.01050545 0.00335344
 0.04560665 0.16724286 0.34458915 0.58965861 0.70708109 0.97418144]",1.7018531250068918,0.017582260302038268,"[0.39984064 0.09367989 0.06084708 0.29120886 0.06912644 0.0852971
 0.0322191  0.03851732 0.05465315 0.01815191 0.01060926 0.00348291
 0.04433457 0.17145148 0.33721469 0.58964306 0.70606265 0.97378114]",0.021783132705329708,6,1,1,0.0026737548152196977,0.0006662008002694931
43,EM,"[0.39553074 0.10084097 0.05814556 0.29126653 0.06902114 0.08519507
 0.0313127  0.04184273 0.05271996 0.01827018 0.01066608 0.00346691
 0.04520591 0.16664548 0.34704969 0.58964648 0.70686019 0.97415276]",0.09890987491235137,0.018178309209684544,"[0.39984064 0.09367989 0.06084708 0.29120886 0.06912644 0.0852971
 0.0322191  0.03851732 0.05465315 0.01815191 0.01060926 0.00348291
 0.04433457 0.17145148 0.33721469 0.58964306 0.70606265 0.97378114]",0.021783132705329708,6,1,1,0.0017870941549781305,0.0005846052038263907
44,DO,"[0.43671037 0.06447672 0.06243677 0.26862462 0.08205095 0.08570056
 0.0400305  0.02393409 0.05936392 0.01779962 0.01565444 0.00979209
 0.05358058 0.2014244  0.35434008 0.5881875  0.71275541 0.96353004]",1.9356143330223858,0.02129533351257109,"[0.39984064 0.09367989 0.06084708 0.29120886 0.06912644 0.0852971
 0.0322191  0.03851732 0.05465315 0.01815191 0.01060926 0.00348291
 0.04433457 0.17145148 0.33721469 0.58964306 0.70606265 0.97378114]",0.004938950438842304,6,1,2,0.14131356667973627,0.03772752537509036
45,GA Mann-Wald,"[0.38111373 0.08231182 0.05625057 0.30708171 0.07655971 0.09668246
 0.0330606  0.0418726  0.04990013 0.01844614 0.01060931 0.00461829
 0.04822408 0.18453561 0.36142444 0.59040581 0.70719049 0.97215613]",1.9540883330628276,0.053708948156644086,"[0.39984064 0.09367989 0.06084708 0.29120886 0.06912644 0.0852971
 0.0322191  0.03851732 0.05465315 0.01815191 0.01060926 0.00348291
 0.04433457 0.17145148 0.33721469 0.58964306 0.70606265 0.97378114]",0.021783132705329708,6,1,2,0.01996957016238987,0.005776969327229077
46,iLSHADE Mann-Wald,"[0.39695709 0.10250955 0.05910966 0.29423752 0.07005301 0.0844008
 0.03079205 0.04196336 0.05128249 0.01847953 0.0105341  0.00332877
 0.04500268 0.16661769 0.34630765 0.58946427 0.70700601 0.97420609]",1.6932754999725148,0.017717344095354394,"[0.39984064 0.09367989 0.06084708 0.29120886 0.06912644 0.0852971
 0.0322191  0.03851732 0.05465315 0.01815191 0.01060926 0.00348291
 0.04433457 0.17145148 0.33721469 0.58964306 0.70606265 0.97378114]",0.021783132705329708,6,1,2,0.0023618868487969014,0.000627313448924843
47,EM,"[0.39476869 0.10152674 0.05822251 0.29126586 0.06902114 0.08519507
 0.03123732 0.04213582 0.05286664 0.01826998 0.01066608 0.00346691
 0.0451039  0.16608369 0.34689736 0.58964661 0.70686019 0.97415276]",0.36036024999339134,0.0181912089072025,"[0.39984064 0.09367989 0.06084708 0.29120886 0.06912644 0.0852971
 0.0322191  0.03851732 0.05465315 0.01815191 0.01060926 0.00348291
 0.04433457 0.17145148 0.33721469 0.58964306 0.70606265 0.97378114]",0.021783132705329708,6,1,2,0.0021723951044539946,0.0004864110588232616
