,method,solution,time,fitness,optimal_solution,optimal_fitness,nr_of_components,dataset_idx,random_state,KL,JS
10,iLSHADE Mann-Wald,"[0.33101383 0.03106299 0.34689695 0.31339387 0.03102917 0.04681331
 0.04559127 0.03404346 0.03356519 0.03443866 0.01739512 0.02239248
 0.01889783 0.06419752 0.02523352 0.05054989 0.03174804 0.04297365
 0.07680507 0.35880109 0.43163856 0.490188   0.55619015 0.74750349
 0.86315038 0.95351276 1.05327533]",1.872804082930088,0.4200031381162957,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.01300915250339955,9,0,3,0.2536910625453076,0.0706965900260196
11,EM,"[0.17033448 0.10979002 0.25488314 0.20391484 0.11834742 0.05521257
 0.02704929 0.03544266 0.02502558 0.01213804 0.02677769 0.02606158
 0.0108869  0.00423884 0.03151059 0.0387041  0.03914748 0.05333765
 0.05869102 0.11531626 0.41880541 0.46766581 0.50642104 0.7456753
 0.86059781 0.94076542 1.03206616]",0.24519704200793058,0.17851779263989473,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.01300915250339955,9,0,3,0.07951254642177874,0.020595619081555598
12,DO,"[0.24229878 0.04136098 0.2419818  0.27184991 0.04931288 0.03974278
 0.0406742  0.04015673 0.03262194 0.03139522 0.09678485 0.02743119
 0.01510515 0.10464796 0.01829704 0.06146606 0.0454034  0.06193701
 0.08217748 0.22423527 0.4174008  0.48120745 0.60548748 0.74199863
 0.84274017 0.98612102 1.08940264]",1.8767382920486853,0.1075759682384171,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.000966661110985275,9,0,4,0.3369952039887194,0.08646740515923736
13,GA Mann-Wald,"[0.23958533 0.04108839 0.19873505 0.37026675 0.03133703 0.02726784
 0.02729369 0.03350034 0.03092557 0.03289363 0.09248297 0.0237718
 0.03130599 0.07069613 0.0264276  0.0437734  0.05053137 0.11374332
 0.07034311 0.19736317 0.40286062 0.4834752  0.60825982 0.74371581
 0.84085501 0.95684007 1.12340891]",2.01081333309412,0.6219557211445429,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.01300915250339955,9,0,4,0.34739567039667163,0.09957340446133792
14,iLSHADE Mann-Wald,"[0.32247211 0.04195017 0.151349   0.48986678 0.03029722 0.04414645
 0.03535446 0.04208288 0.03109562 0.03515292 0.01935496 0.00624066
 0.02545957 0.03621115 0.02639393 0.03555894 0.04549858 0.06042963
 0.07575283 0.37049603 0.41796025 0.48113435 0.70545929 0.75597237
 0.87554778 0.97598617 1.22326291]",1.883878791006282,0.3138259053074153,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.01300915250339955,9,0,4,0.2101149691298425,0.060974014730717785
15,EM,"[0.17474943 0.10537507 0.03525662 0.1676264  0.25644094 0.11782143
 0.05812121 0.04978281 0.03482608 0.01250548 0.02582936 0.0161799
 0.00671061 0.01274371 0.00421402 0.03407239 0.04858212 0.05879294
 0.05911008 0.11699376 0.36927159 0.41854606 0.46480211 0.50645396
 0.74889021 0.90057507 1.01248634]",0.5938955000601709,0.020871624741478655,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.01300915250339955,9,0,4,0.005906473957483449,0.0014102430051127317
16,DO,"[0.20408984 0.04346978 0.0432717  0.53102427 0.04032163 0.0286526
 0.04889261 0.03089126 0.02938633 0.02394829 0.03262867 0.0792896
 0.03504088 0.05091823 0.03076433 0.05914554 0.04214345 0.07604946
 0.06968468 0.13312541 0.34237025 0.45368775 0.60360182 0.70259693
 0.80705015 0.93634904 1.04988679]",1.6496387920342386,0.15816445369183224,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.000966661110985275,9,0,5,0.30656730655649767,0.0808072951981549
17,GA Mann-Wald,"[0.24620311 0.03108587 0.07106932 0.51421689 0.03517412 0.02966815
 0.02577814 0.03064103 0.01616336 0.02999586 0.05178302 0.03636643
 0.04020917 0.06185492 0.03479483 0.05164458 0.06283438 0.03679801
 0.06940846 0.18819019 0.36472653 0.46936516 0.64473183 0.75971827
 0.87252969 1.01334671 1.14147361]",1.688593541039154,0.7132380361196963,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.01300915250339955,9,0,5,0.3599156637310298,0.09844302138952013
18,iLSHADE Mann-Wald,"[0.33014889 0.04035249 0.14920161 0.48072674 0.03076345 0.03988933
 0.03172054 0.03082634 0.03055696 0.03553137 0.02236341 0.00665946
 0.0252567  0.01704334 0.02701751 0.02722635 0.03198513 0.03646496
 0.07473427 0.36358139 0.41838832 0.48018348 0.73175052 0.76939004
 0.87774526 0.94748453 1.04549047]",1.7553447079844773,0.29902758987747674,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.01300915250339955,9,0,5,0.19285708679027314,0.052411435437961416
19,EM,"[0.17270708 0.10741742 0.03535109 0.16735009 0.25673784 0.11770638
 0.0584935  0.05146451 0.03277209 0.01232985 0.026263   0.0162645
 0.00668753 0.01278793 0.0042078  0.03448236 0.04935058 0.05816883
 0.05890727 0.1162193  0.36936564 0.41853901 0.46479466 0.50646079
 0.74934884 0.9035291  1.01576601]",0.9933738339459524,0.020397064756074626,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.01300915250339955,9,0,5,0.006104722635201787,0.0014856078993334598
20,DO,"[0.28615639 0.03239519 0.52236624 0.0335727  0.03206165 0.02311429
 0.03634755 0.02001793 0.01396806 0.03637371 0.06105098 0.03631619
 0.07974866 0.02955901 0.03704364 0.04033411 0.02835182 0.07162856
 0.07832665 0.33970361 0.45621645 0.63877771 0.73971384 0.85183004
 0.95452653 1.05518631 1.1839535 ]",1.703231916995719,0.14723280995383228,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.000966661110985275,9,0,6,0.3051712183323396,0.08175897421693484
21,GA Mann-Wald,"[0.25510046 0.03858409 0.19634344 0.3799109  0.02054553 0.03269487
 0.04140987 0.01966747 0.01574336 0.03561716 0.03552861 0.01248786
 0.02454931 0.05993077 0.02448823 0.05330424 0.04135292 0.09717783
 0.07296436 0.33992399 0.41471064 0.48490933 0.64804841 0.74710816
 0.87078855 0.99364845 1.11432254]",1.7369161659153178,0.4659946850061675,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.01300915250339955,9,0,6,0.2790511746282245,0.07927122516573107
22,iLSHADE Mann-Wald,"[0.32920023 0.04457057 0.1504184  0.50681628 0.03154815 0.03344298
 0.05677519 0.0378283  0.0312849  0.03733961 0.01833162 0.00615766
 0.02632567 0.03742214 0.01814713 0.05099194 0.03604962 0.00998325
 0.07116176 0.36392332 0.41755474 0.4794191  0.69900791 0.75706621
 0.88309673 0.99193992 1.23754122]",1.6957163329934701,0.31842198554305984,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.01300915250339955,9,0,6,0.2369413956801807,0.06667177056548926
23,EM,"[0.17400961 0.10611488 0.0352377  0.16767104 0.25641434 0.11782232
 0.05873339 0.05031302 0.0336837  0.01243884 0.02598114 0.01616316
 0.00671479 0.01274012 0.00421395 0.03464249 0.04810923 0.05796365
 0.05903331 0.11671609 0.36925287 0.41854673 0.46480508 0.506454
 0.74957862 0.90262005 1.01478367]",1.6000228329794481,0.02083433347746389,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.01300915250339955,9,0,6,0.006150178152948493,0.0015116318075255966
24,DO,"[0.26810089 0.04915506 0.19411177 0.32735774 0.04635617 0.02709402
 0.02799264 0.03544538 0.02438633 0.03385217 0.11123819 0.01849351
 0.01634472 0.03234635 0.00688337 0.03600981 0.03626676 0.04602693
 0.08070935 0.34235908 0.41166614 0.47746898 0.72835744 0.76645166
 0.84750595 0.95081476 1.0323195 ]",1.7826920000370592,0.053931362297199796,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.000966661110985275,9,0,7,0.3075559496675053,0.07646793994409598
25,GA Mann-Wald,"[0.21681762 0.03399032 0.22551038 0.3711606  0.01645022 0.04749133
 0.02797782 0.03987687 0.02072485 0.03135941 0.09181335 0.02485754
 0.02747638 0.03200286 0.02758703 0.03417542 0.04674227 0.10279509
 0.07051765 0.18950308 0.40850551 0.48218948 0.66174241 0.75082267
 0.86414504 0.96904947 1.11038142]",1.7847847089869902,0.5481312417391419,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.01300915250339955,9,0,7,0.29527145161842194,0.08127661816434094
26,iLSHADE Mann-Wald,"[0.29213054 0.03052478 0.41526862 0.34739456 0.03108422 0.04540833
 0.03349818 0.03539323 0.0306385  0.02869168 0.02257191 0.03031605
 0.02223364 0.03898288 0.02640689 0.03906295 0.03323515 0.04647237
 0.07139014 0.15106898 0.42790615 0.48800441 0.68594099 0.75630665
 0.87170828 0.95658893 1.04661172]",1.7651436669984832,0.42284638609568337,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.01300915250339955,9,0,7,0.24295290323790197,0.06711373966489059
27,EM,"[0.17270708 0.10741742 0.03534453 0.1673617  0.256734   0.11770517
 0.05852404 0.05164392 0.03256214 0.01232985 0.026263   0.01625846
 0.00668858 0.01278746 0.00420771 0.03451459 0.04940533 0.05804948
 0.05890727 0.1162193  0.36935903 0.41853894 0.46479542 0.50646089
 0.74938558 0.90378879 1.01615632]",2.1626699999906123,0.020410116062321102,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.01300915250339955,9,0,7,0.005259668146261998,0.0013137623812552372
28,DO,"[0.25218817 0.02407956 0.22599054 0.31996158 0.03081153 0.04850076
 0.03217364 0.03493907 0.03135515 0.03374343 0.10658983 0.0205317
 0.0183156  0.07549498 0.02586804 0.04500253 0.04457709 0.08618031
 0.07856159 0.23631123 0.40965576 0.47807157 0.64566803 0.75081704
 0.85815225 0.97802605 1.13746608]",1.7120796660892665,0.07779000773538607,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.000966661110985275,9,0,8,0.3077554333140158,0.07928357358319485
29,GA Mann-Wald,"[0.22618723 0.03024903 0.21953352 0.34809271 0.04809959 0.0275821
 0.03283339 0.03261146 0.03481097 0.03300412 0.09737064 0.02492874
 0.03003779 0.06661823 0.02565583 0.05095098 0.04508347 0.09381504
 0.07680718 0.21195282 0.40616828 0.48644375 0.64685975 0.74896634
 0.86380993 0.99901946 1.13136719]",1.7417967499932274,0.644446200391627,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.01300915250339955,9,0,8,0.35356939988222635,0.09695754018396814
30,iLSHADE Mann-Wald,"[0.31637856 0.03168477 0.54257504 0.10290654 0.03256106 0.05521549
 0.0362146  0.03850088 0.03133708 0.03428906 0.01712599 0.02791928
 0.00358585 0.08333375 0.04088405 0.03165063 0.04202578 0.12316641
 0.07506549 0.35875145 0.44487188 0.5066902  0.66215491 0.77022382
 0.90218565 0.98224122 1.22318012]",1.7797070420347154,0.31032672662636324,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.01300915250339955,9,0,8,0.20599301565659833,0.05641383455074811
31,EM,"[0.17311052 0.10701398 0.03534737 0.16735741 0.25673451 0.11770611
 0.05850847 0.05189306 0.03232857 0.01236427 0.02617783 0.01626109
 0.00668819 0.01278749 0.00420777 0.03450595 0.04955151 0.0579417
 0.05894658 0.11637176 0.3693619  0.41853903 0.46479512 0.50646082
 0.74937196 0.90401049 1.01656264]",2.0935017499141395,0.02049756203654534,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.01300915250339955,9,0,8,0.005627289087823284,0.0014341789294415918
32,DO,"[0.27728328 0.0488813  0.15362234 0.33293707 0.02528286 0.04262565
 0.05828484 0.02926974 0.03181294 0.03665224 0.08329439 0.00918017
 0.01973925 0.04567641 0.02422831 0.0555895  0.03823689 0.10958194
 0.08642191 0.34807003 0.39834967 0.47822731 0.65641278 0.74036211
 0.84911888 0.9778889  1.11072464]",1.7103948750300333,0.1120786514564794,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.000966661110985275,9,0,9,0.5137213609361134,0.1184876030388576
33,GA Mann-Wald,"[0.25234098 0.05006618 0.03503031 0.16505045 0.37146674 0.04383492
 0.04012959 0.02175916 0.02032168 0.028391   0.06624907 0.02019656
 0.01057612 0.02548513 0.03024602 0.04477221 0.0288483  0.09679527
 0.07901428 0.1792012  0.36046135 0.41649175 0.48248002 0.74510776
 0.88402172 0.97617567 1.13309663]",1.9369149999693036,0.4177520741546065,"[0.15582714 0.12428278 0.0357508  0.1683202  0.10658769 0.14603656
 0.12050143 0.05035683 0.09233657 0.01127504 0.03049637 0.01682626
 0.00669451 0.00836952 0.00807051 0.00431954 0.03117342 0.08514583
 0.05781999 0.10888619 0.37107371 0.41839524 0.45401645 0.47230292
 0.50619016 0.74521016 0.93297098]",0.01300915250339955,9,0,9,0.23121664522949437,0.06349134557472422
