3.796675393893498285e-01,1.359483328434352711e-01,3.183290964197302286e-01,1.029495944825165599e-01,6.310543686496808413e-02,3.686319360043072146e-02,1.852399144790852631e-02,2.505328327118009832e-02,4.168068408454059931e-02,1.078329603906134915e-02,1.612817139180819925e+00,1.762710275141334160e+00,1.989359436384628310e+00,2.258079519577941952e+00,2.295121012495128454e+00
3.397508124288171061e-01,1.741468136586963311e-01,1.905595477256343817e-01,1.301365702465120122e-01,1.654062559403401689e-01,3.062922514619858400e-02,2.653658552763402817e-02,3.824328904368463466e-03,4.060433208480585671e-02,3.194499675819506557e-02,1.603872463009279326e+00,1.740426684026145310e+00,1.985660527375742834e+00,1.998959921306681764e+00,2.267956931334353943e+00
3.236893388497722457e-01,1.936691417727315900e-01,3.217862534820055131e-01,4.879165635834260134e-02,1.120636095371480845e-01,2.649386441336285675e-02,2.943866461035405876e-02,2.533906572691761380e-02,3.038144070008898939e-02,8.453308825606136931e-03,1.599006152523975377e+00,1.736507699348812439e+00,1.989149532818452082e+00,2.224472358579137055e+00,2.300399288178619273e+00
3.792967451310711446e-01,1.355931186376348463e-01,3.210848816946602069e-01,1.731729496969208748e-02,1.467079595669417147e-01,3.670091003251887973e-02,1.874066980386029577e-02,2.514759838850676513e-02,1.552937141735061428e-02,2.717241346545672814e-02,1.612430685004104802e+00,1.757758075049905333e+00,1.989665971880867579e+00,2.191634981392844850e+00,2.272344049079286776e+00
3.801451000660480695e-01,1.388614264832771505e-01,3.216613772062643650e-01,1.638056661163784676e-03,1.576940395832466535e-01,3.679084491944945717e-02,1.949880084143813808e-02,2.580119358846536676e-02,4.375144408127244061e-02,2.665749683792064534e-02,1.612068820621800125e+00,1.759066731766848024e+00,1.988384267258327398e+00,2.142674765173299356e+00,2.262200364091998761e+00
3.239853923739954844e-01,1.931682663952735690e-01,3.213117454104770787e-01,2.660117207859989241e-03,1.588744786123938713e-01,2.581213401182495121e-02,2.964593618039183462e-02,2.560449466882015052e-02,3.215299420506567002e-02,2.552637750109268411e-02,1.597953977112429591e+00,1.736421467006699748e+00,1.988829340293312598e+00,2.092049607278111178e+00,2.260115322938897719e+00
3.256961683620609449e-01,1.933564248744006064e-01,3.223075539830734804e-01,4.849255828245155331e-02,1.101472944980134705e-01,2.602083190599992907e-02,2.908694499812946449e-02,2.587263663737097985e-02,2.465204019659240214e-02,1.820488848722208799e-02,1.598113346076072583e+00,1.735950464300156870e+00,1.988656417820796829e+00,2.231019435217849178e+00,2.273363664386664595e+00
3.371369919033746498e-01,1.812515673367955660e-01,3.228017514446434033e-01,4.474964792955036380e-02,1.140600413856359407e-01,2.943905422997622479e-02,2.687987482874265935e-02,2.608576821726230760e-02,2.660250607978654341e-02,9.069089602072408218e-03,1.602690377888738471e+00,1.738736813617681953e+00,1.988388596559478749e+00,2.214734217095639224e+00,2.291732082669244885e+00
5.596169442758627266e-01,1.825772723701206066e-02,2.350688490830492583e-01,4.253163776929440310e-02,1.445248416347814924e-01,7.635749124614275851e-02,2.126967394112909068e-02,8.878636310278451016e-03,1.572726550139967941e-02,1.759770336909439320e-02,1.652039304101856843e+00,1.941579681953175651e+00,1.984077565629868589e+00,2.037769398313466152e+00,2.254237078245431292e+00
3.361313256184180753e-01,1.860322182017365711e-01,3.227127834442271026e-01,3.682047042233550088e-02,1.183032023132827987e-01,2.890250904161263332e-02,2.918948335355829940e-02,2.583123709664821369e-02,1.842091747873206287e-02,1.359213299376617508e-02,1.601262108433717746e+00,1.739497866024574346e+00,1.988746856977901434e+00,2.215200723086549583e+00,2.280414628674000355e+00
3.309990914661375960e-01,1.828202939691101203e-01,3.225880575674889839e-01,3.910349884712853441e-02,1.244890581501347654e-01,2.870596038847131673e-02,2.666590865870422516e-02,2.594543271133741003e-02,2.104531762270767797e-02,1.875578462543944086e-02,1.601676458028927552e+00,1.737365779634797436e+00,1.988684043955197378e+00,2.218175947411259230e+00,2.287615844194845316e+00
3.775078909983368147e-01,1.400322057069985082e-01,3.223081184380449660e-01,5.551627602736269179e-02,1.046355088292569707e-01,3.630659287366840710e-02,2.098362557826602762e-02,2.585566524892957130e-02,2.434105515420768515e-02,1.588816168916750218e-02,1.611905043117438208e+00,1.757487747962684699e+00,1.988650948951698805e+00,2.232987177439551552e+00,2.286009746329336068e+00
5.587590136425293341e-01,0.000000000000000000e+00,2.959366952400847017e-01,7.308102497194875618e-06,1.452969830148887753e-01,7.628758825974359115e-02,2.034455811955174654e-03,2.505637254733364405e-02,7.511500941728443959e-02,2.138033382638122523e-02,1.652037633296231878e+00,1.878338309423146724e+00,1.989881401784730830e+00,2.020216684741370727e+00,2.257172954158489286e+00
