,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_level.costs_runtime,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init,pca.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,fid,dim,iid,seed
804,0.7741327655968241,6.79179179179179,490558.37063650455,5.97097097097097,0.556056056056056,10.135095,0.110128868306659,8700156.027535504,2669.591993710742,966813.5677143648,362.15780163862814,0.8313300929553814,0.2937725525898145,242.5716524029011,0.9969953815007082,21.578496,2.0264587311722435,5.131081940170592,3,0.249949,0.1,0.058,1.7241379310344829,0.25,0.093,2.6881720430107525,0.3695,0.063,5.865079365079366,7.970481,1.0,1.0,0.1111111111111111,0.8888888888888888,0.1336223328274232,0.1336220490079287,0.9999999999994326,0.150130393973839,2.16938,0.6683659304688053,0.883492980753626,0.4943998509080907,0.1580506173437428,-0.2917066952777551,4.327175,0.9429941232695324,0.9582566272633206,0.9593559650618594,0.9698888436830604,0.9411787748490222,0.96214552022893,0.9584363694654664,0.9698764720282592,-0.6432941795087892,-0.4710614107653867,-0.4586557142359257,-0.3397953458123712,-0.6661668415809032,-0.4287125806042944,-0.4707197513611376,-0.3411573872305666,1.762347,11,8,3,0
805,0.7874942995773944,6.75175175175175,468458.0115873045,6.011011011011011,0.5590590590590591,7.604597,0.1061819054620598,8166218.935038949,10138.962978310396,888021.8402684446,87.58507572896067,0.8054968994354414,0.2656397364958642,117.3441437971838,0.9965271751189816,25.602189,2.073868812967097,6.686516673641924,4,0.250118,0.1,0.0525,1.9047619047619049,0.25,0.0829999999999999,3.0120481927710845,0.375,0.0769999999999999,4.870129870129871,5.379907,1.0,1.0,0.1111111111111111,0.8888888888888888,0.1378805308533982,0.1378804860314334,0.9999999999993128,0.145634474795293,5.265165,0.6762388295734787,0.8857230699599559,0.5200040056136515,0.1549851605631062,-0.3206954865564009,3.167985,0.9806706795329352,0.9891091630869782,0.9768928482572647,0.9789662730041502,0.9775928222278308,0.9873065809631496,0.9785968640619452,0.9798440896824158,-0.2181329062570061,-0.1229039536830285,-0.2607660302157466,-0.2373672683858139,-0.2537333375115054,-0.1437371367960693,-0.2423638161839498,-0.2282405418238511,1.046481,11,8,3,1
806,0.7751946638803859,6.81181181181181,427199.3966306777,5.99099099099099,0.5435435435435435,7.535724,0.2132685598927591,9220115.136650795,69526.30664173036,1106649.981029556,15.916996522368612,0.905332793043994,0.3129187822780225,37.05049013736061,0.9957626865069112,46.861377,2.214234037324452,6.415312882391458,5,0.117169,0.1,0.0575,1.7391304347826084,0.2605,0.0804999999999999,3.2360248447204976,0.2875,0.057,5.043859649122806,2.754819,1.0,1.0,0.1111111111111111,0.8888888888888888,0.1336223328274232,0.1336220490079287,0.9999999999995468,0.1649609607916393,4.983012,0.6827217801922122,0.8864873924423167,0.5130977660530409,0.155064346580483,-0.2697549090340404,3.13913,0.9718458833099752,0.9867894818927316,0.969394596406984,0.9655811240504284,0.970142978381564,0.9916549401253736,0.9699155366670982,0.96590974353402,-0.3177107420264331,-0.1490767249643774,-0.3453727777224387,-0.3884066667070609,-0.3381391281720969,-0.0945101392433507,-0.3407149692597411,-0.3860816978962109,1.247885,11,8,4,0
807,0.7650367697955507,6.83183183183183,407953.4503452449,5.97097097097097,0.5520520520520521,7.63253,0.2334778518393326,8991409.698368661,92304.13841684398,1175968.037068618,12.74014423663179,0.9003224114099285,0.3107831421568684,270.3234046248271,0.9962928766435986,29.055814,2.167370732109458,6.362952012646181,4,0.108984,0.1,0.062,1.6129032258064513,0.2595,0.0854999999999999,3.035087719298246,0.2855,0.056,5.098214285714286,2.758811,1.0,1.0,0.1111111111111111,0.8888888888888888,0.1378805308533982,0.1378804860314334,0.9999999999995018,0.1645362604924283,4.609414,0.7256146398967736,0.8874589402557364,0.5422453789696743,0.1542992958985347,-0.2767988838289971,2.566253,0.9451408182912572,0.960057401342838,0.9593792394263352,0.9643505746551744,0.9492759034444072,0.9608025146442628,0.9580439455136434,0.9644277646247966,-0.6190901931290931,-0.4507553767029559,-0.4584084874272403,-0.4023065772078791,-0.5743871201527266,-0.4438626266321961,-0.4750999809918177,-0.4028111927467179,0.99993,11,8,4,1
808,0.7719461243304816,6.79179179179179,372023.6681413066,5.930930930930931,0.544044044044044,7.461564,0.0559040956476813,8156384.698633948,52112.93907048561,651635.7826018194,12.50429920524049,0.8176418353113176,0.2154502606680626,414.9294035676574,0.9967691495948624,33.890976,1.963813759897832,4.638822303597762,3,0.146983,0.1,0.052,1.923076923076923,0.25,0.09,2.7777777777777777,0.41,0.0689999999999999,5.942028985507247,2.637403,1.0,1.0,0.1111111111111111,0.8888888888888888,0.1336223328274232,0.1336220490079287,0.9999999999993436,0.1379154225529851,3.97694,0.6564319472342027,0.8857894679310493,0.4864760684368229,0.1556593205098254,-0.298806809780426,2.909069,0.9697340355170514,0.9800297198964184,0.965896377448496,0.9672886125595922,0.9681181146167674,0.980043658479174,0.9648265859702906,0.9653775087686196,-0.341542309421138,-0.2253586067018282,-0.3848491268939948,-0.3691381722548712,-0.3610712771602191,-0.2260111544143441,-0.3983487605306948,-0.392109405611178,1.020074,11,8,5,0
809,0.7703546757492399,6.81181181181181,309378.7571730137,5.97097097097097,0.551051051051051,5.87218,0.0661072223728603,8347823.551303776,88306.37045512168,705141.4670947712,7.985170984387047,0.8284238655147802,0.2140792886031294,63.217805513447786,0.9969051078491336,42.617655,2.112238218944838,5.951468965172515,4,0.169625,0.1,0.0565,1.7699115044247786,0.25,0.0784999999999999,3.184713375796179,0.4075,0.068,5.992647058823529,5.734126,1.0,1.0,0.1111111111111111,0.8888888888888888,0.1378805308533982,0.1378804860314334,0.999999999999382,0.1415720750954586,4.501654,0.6972788311348941,0.8874391924929429,0.5012178846497343,0.1558399709946673,-0.303914423648473,2.452554,0.9772012882463617,0.9717386957357316,0.9679156542692454,0.9731437359668972,0.9767937708980988,0.9694458287367288,0.9696551083950308,0.9734503704958908,-0.2572852606076168,-0.3189310480046359,-0.3620743725331206,-0.3030750581598589,-0.2627815970824976,-0.3459878762222814,-0.3436180451478758,-0.3006414360731622,0.607277,11,8,5,1
810,0.7469640546312256,7.052052052052051,537936.1503980698,6.15115115115115,0.529029029029029,6.626056,0.7299511431861854,18100650.41488609,570619.3519980586,4190951.243451638,7.3445655650772546,0.9563789167229684,0.7625381579416856,86.6871028110605,0.9930421867277118,38.304909,1.887799533942216,4.349215095933848,3,0.126052,0.118,0.044,2.6818181818181817,0.1035,0.047,2.2021276595744674,0.042,0.0495,0.8484848484848485,1.064608,1.0,1.0,0.1111111111111111,0.8888888888888888,0.1336223328274232,0.1336220490079287,0.999999999999861,0.206241885100385,3.596125,0.7161845444969446,0.8909909164290117,0.5473195448639548,0.148527628781756,-0.2568017862947588,1.2395,0.9270896260703098,0.9286498119380028,0.9250330356762104,0.9287561887106792,0.9327532565030466,0.933907210833186,0.9279183681964938,0.9291020830458044,-0.8227716485537595,-0.8051654201225347,-0.8459796528164247,-0.8039649902261381,-0.761588195536282,-0.748519339702959,-0.8163446591139412,-0.8029387570696755,0.753121,11,8,6,0
811,0.7310750078056911,7.0920920920920905,646860.7661546321,6.171171171171171,0.508008008008008,4.839597,0.7212049404887504,18370271.650142644,613191.3395930576,4168376.92921116,6.797840510887661,0.9533120771762136,0.7574054735624365,46.21194546494458,0.9908674166123091,40.009748,2.3535640894108543,7.904887582476569,3,0.088604,0.1175,0.0424999999999999,2.7647058823529416,0.1255,0.048,2.614583333333333,0.032,0.0385,0.8311688311688312,1.126229,1.0,1.0,0.1111111111111111,0.8888888888888888,0.1378805308533982,0.1378804860314334,0.9999999999998812,0.2076109196697542,2.895176,0.7271604166378824,0.8932431258174718,0.5492531160411611,0.1472895634693168,-0.2549142579196384,0.954819,0.9160573349714728,0.906471140297859,0.9090682067493394,0.9281385130464908,0.9124263140528772,0.9014469027840982,0.908843176395284,0.9283779277905502,-0.9472995966325132,-1.0554805597276076,-1.02617245995404,-0.8109625490367414,-0.9916627537603908,-1.1159908906397664,-1.032237318119563,-0.811030626256084,0.156369,11,8,6,1
812,0.7597064659372202,6.97197197197197,490558.37063650455,6.11111111111111,0.5395395395395396,4.995872,0.6449874253044847,14535746.117956609,193921.0689765633,3075889.77209248,15.861555365416338,0.95002372062374,0.6760805112377335,16.385837022157013,0.991017631905583,34.36696,2.4456336520487936,10.177884700425526,4,0.103864,0.1075,0.044,2.4431818181818183,0.2155,0.0605,3.5619834710743805,0.0605,0.0665,0.9097744360902256,2.455579,1.0,1.0,0.1111111111111111,0.8888888888888888,0.1336223328274232,0.1336220490079287,0.9999999999998,0.1979896069654385,2.718657,0.7119510716522728,0.887020561482359,0.5410392125341683,0.1509514574083514,-0.2591875095545113,1.121459,0.9231037240844412,0.9159509383870654,0.929798689059376,0.9309289524192398,0.9268673043131862,0.9137746578058046,0.9307919925970968,0.9304934590150788,-0.8677513540624595,-0.9484683900998404,-0.7922006872293892,-0.7794460050384586,-0.8282482518331609,-0.976526138758688,-0.7838000583184623,-0.7871810347079933,0.384885,11,8,7,0
813,0.748346140035975,7.03203203203203,589889.6425508494,6.091091091091091,0.519019019019019,5.319306,0.6558712079916253,14499966.463226754,284252.470656689,3060877.354226374,10.768164467154984,0.9519106165897472,0.6856075433567852,50.65346907613965,0.9911751267128204,41.040337,2.511473687809442,10.179727589853162,6,0.097623,0.1055,0.0399999999999999,2.6375000000000006,0.218,0.0584999999999999,3.726495726495727,0.0619999999999999,0.0655,0.9465648854961828,2.358887,1.0,1.0,0.1111111111111111,0.8888888888888888,0.1378805308533982,0.1378804860314334,0.9999999999998108,0.1985643484397966,2.821059,0.7264475002963792,0.8922241667469544,0.5354274615662605,0.1495705178257833,-0.2618063705798246,1.16597,0.9174532608302464,0.9207551576518748,0.9265129214970632,0.929174454653703,0.9096916924507435,0.9291038637332388,0.9276468190043012,0.9288576147476,-0.9315464631991652,-0.894284297098201,-0.8293074779062106,-0.7992718662794882,-1.0226289322321058,-0.8028103072390813,-0.8193095212737944,-0.8055987698299649,0.455766,11,8,7,1
814,0.7725024454746503,6.851851851851851,447353.3054498463,5.99099099099099,0.5575575575575575,5.718477,0.0820845274644751,8582289.638322141,30789.167738606768,828965.0267354873,26.923917975738,0.7178609455396995,0.356091538562484,3605.445441167789,0.9974206619724112,39.23636,1.9256345709346283,4.567029825650042,3,0.120457,0.1,0.0524999999999999,1.904761904761905,0.25,0.0935,2.6737967914438503,0.4275,0.0849999999999999,5.029411764705883,3.095959,1.0,1.0,0.1111111111111111,0.8888888888888888,0.1336223328274232,0.1336220490079287,0.9999999999993628,0.14454238774038,2.407185,0.6852181653647604,0.8885001012250037,0.5081215378481856,0.1544429278921949,-0.3057680850298402,0.914101,0.9850925887124872,0.9626272903117892,0.9532165781540474,0.958886017024234,0.9862771494464772,0.96329661813998,0.9527217813892572,0.9576354689311112,-0.1682256543153073,-0.421739792347557,-0.5279368496216943,-0.4639589365458878,-0.1554151241709576,-0.4156760745167993,-0.5354390610982769,-0.4797901741213302,0.281882,11,8,8,0
815,0.8034343643028357,6.81181181181181,427199.3966306777,5.99099099099099,0.561061061061061,5.45795,0.048389769503466,8690705.461142927,6079.582225350245,682852.7267612679,112.31902151334565,0.7051557262713966,0.3605954309700936,44.076011979776446,0.9973391524558954,45.515065,1.7310325467226282,3.224778622258996,3,0.180875,0.1,0.0625,1.5999999999999996,0.25,0.1105,2.262443438914027,0.4069999999999999,0.0995,4.090452261306532,1.733956,1.0,1.0,0.1111111111111111,0.8888888888888888,0.1378805308533982,0.1378804860314334,0.999999999999334,0.1405775321781344,4.769207,0.689342647321465,0.8871911108993786,0.5118881314388675,0.1532299868375105,-0.3196580080897333,0.776976,0.948235363442234,0.9623381550353296,0.9530036063928984,0.9633890985637432,0.948773867702315,0.967643562192031,0.9560812691545086,0.9631781125393648,-0.5841680069882909,-0.4250168913667913,-0.5303580091489888,-0.413156910745359,-0.5800720486915338,-0.3663962966900982,-0.497324842512608,-0.4169619437957266,0.191126,11,8,8,1
816,0.7610750321947809,6.87187187187187,339258.3382740992,5.97097097097097,0.54004004004004,4.745569,0.4254815956460582,10235486.709290888,35687.95815172026,1828368.2582883416,51.23207807281654,0.9328349449163484,0.487984290234932,17.46436100088221,0.9959545289877496,54.386162,2.208451087752651,6.480020573596573,6,0.353445,0.1005,0.051,1.9705882352941173,0.3125,0.071,4.401408450704226,0.1835,0.054,3.3981481481481475,2.420271,1.0,1.0,0.1111111111111111,0.8888888888888888,0.1336223328274232,0.1336220490079287,0.9999999999996376,0.1819137435176778,4.192941,0.6842667193546592,0.8868949234448592,0.518326809546061,0.1537527658456151,-0.2684954973635796,0.867637,0.96448380714817,0.965387895350079,0.9633343745804368,0.9696646391962624,0.9648299515565116,0.9664523858538548,0.9646196021407928,0.9713439066133536,-0.400789558029599,-0.3905871944943371,-0.4137605589679172,-0.3423254260365347,-0.3983106443245603,-0.379936121713726,-0.4006929103439791,-0.3245382797524456,0.262675,11,8,9,0
817,0.7540369356330024,6.87187187187187,447353.3054498463,6.011011011011011,0.5370370370370371,6.348274,0.4148565500609021,10456586.05884239,157281.84298872802,1853020.961810293,11.781531336348175,0.93253507117336,0.4790827364787816,38.283177525711054,0.9949049917648164,39.56009,2.4785146363579744,9.229183051987675,7,0.119058,0.1,0.054,1.851851851851852,0.3184999999999999,0.0805,3.956521739130434,0.1955,0.0595,3.285714285714286,1.938295,1.0,1.0,0.1111111111111111,0.8888888888888888,0.1378805308533982,0.1378804860314334,0.9999999999996554,0.1835649708815446,4.328993,0.7141554032013493,0.8878944238800364,0.5285381017087867,0.1523872075789772,-0.2586164458554346,0.61473,0.9560224383323788,0.952967400361847,0.9637318570826292,0.9527547937027284,0.9604202174115324,0.9535513266361496,0.9649511341834528,0.9534923097463744,-0.4962902525725283,-0.5307665970655027,-0.4092888538213532,-0.5331658799850523,-0.4481916659145373,-0.5259732856776722,-0.3968846853471692,-0.5266415783365908,0.139491,11,8,9,1
