,method,solution,time,fitness,optimal_solution,optimal_fitness,nr_of_components,dataset_idx,random_state,KL,JS
12,DO,"[0.48862839 0.05759013 0.45378148 0.02652293 0.05254914 0.02771485
 0.12480515 0.43040021 0.89004326]",1.883949458017014,0.0012866922315348131,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.004627980298081126,3,0,4,0.09494618935487131,0.027220665687998864
13,GA Mann-Wald,"[0.48904794 0.05293172 0.45802034 0.01815335 0.04084375 0.02660369
 0.13266623 0.43318055 0.89190837]",1.8516757079632953,0.031299631678093916,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,4,0.00348773664591695,0.0007924758325040763
14,iLSHADE Mann-Wald,"[0.49559604 0.05498433 0.46877364 0.01777508 0.04122986 0.02602781
 0.13246298 0.43261786 0.89129343]",1.5166440829634666,0.02992158345471342,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,4,0.0023695031841011183,0.0005507785289750775
15,EM,"[0.48482825 0.05701903 0.45815272 0.01759528 0.04940509 0.02588891
 0.1322306  0.4301841  0.89134063]",0.05324679205659777,0.031933098789055515,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,4,0.0008421941033807112,0.0002390096807791512
16,DO,"[0.49616178 0.05992477 0.44391346 0.03060974 0.05048437 0.02709092
 0.12174484 0.43469532 0.88989148]",1.6639532920671627,0.002563574837410686,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.004627980298081126,3,0,5,0.14467418864883563,0.0440401366616746
17,GA Mann-Wald,"[0.48809254 0.05456722 0.45734025 0.01817782 0.04139052 0.02618306
 0.13359362 0.43476578 0.89120121]",1.7948412080295384,0.032591640257569096,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,5,0.004329181847517516,0.0012892812591781288
18,iLSHADE Mann-Wald,"[0.49561003 0.05469722 0.46884322 0.01777577 0.04099394 0.02602913
 0.13246431 0.43235525 0.89128919]",1.5519925000844523,0.029917851528993865,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,5,0.0022852962858421755,0.0006028134066831364
19,EM,"[0.48482825 0.05701903 0.45815272 0.01759528 0.04940509 0.02588891
 0.1322306  0.4301841  0.89134063]",0.05530433403328061,0.031933098789055515,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,5,0.0009613894174755888,0.00013756650009298709
20,DO,"[0.48606138 0.05896664 0.45497197 0.02559613 0.05381391 0.02745203
 0.1256671  0.4263139  0.89034567]",1.667469665990211,0.0014977672761265991,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.004627980298081126,3,0,6,0.08296448480399432,0.022972676515600875
21,GA Mann-Wald,"[0.49294777 0.05529988 0.45175236 0.01857552 0.03786537 0.02694958
 0.13341713 0.43567524 0.88949978]",1.819765374995768,0.03603269890713054,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,6,0.010091174464687658,0.0024735900946529993
22,iLSHADE Mann-Wald,"[0.49581064 0.05509214 0.46883413 0.01778555 0.04128993 0.02602766
 0.13248179 0.43270744 0.8912923 ]",1.4081886250060052,0.029927617511264108,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,6,0.0018225897175707662,0.0005868760945908612
23,EM,"[0.48482825 0.05701903 0.45815272 0.01759528 0.04940509 0.02588891
 0.1322306  0.4301841  0.89134063]",0.050359708024188876,0.031933098789055515,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,6,0.001116405240160212,0.0002690833611319433
24,DO,"[0.48194072 0.05701818 0.4610411  0.01242884 0.05078862 0.02899829
 0.13775937 0.43430853 0.89374708]",1.7483902079984546,0.0053042180792014166,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.004627980298081126,3,0,7,0.11764877691932751,0.020345302371710935
25,GA Mann-Wald,"[0.48022398 0.05930409 0.46047194 0.01851416 0.0398208  0.0265836
 0.13390026 0.4390771  0.89133511]",1.7445974999573082,0.036081330380371916,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,7,0.007305150607485267,0.0020388094031634743
26,iLSHADE Mann-Wald,"[0.49559064 0.05470352 0.46769826 0.01777483 0.04098584 0.02595928
 0.13246253 0.43235691 0.8911964 ]",1.769532582955435,0.029946759099025496,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,7,0.0022584405552923403,0.00041988234273452045
27,EM,"[0.48482825 0.05701903 0.45815272 0.01759528 0.04940509 0.02588891
 0.1322306  0.4301841  0.89134063]",0.46701720892451704,0.031933098789055515,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,7,0.0009057155368410452,0.00024158276577405802
28,DO,"[0.48413728 0.0568489  0.45901382 0.01902188 0.05358437 0.02764135
 0.13201698 0.42886212 0.89014051]",1.9606809580000117,0.0014659596693567627,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.004627980298081126,3,0,8,0.00918281030091217,0.0024609206390092345
29,GA Mann-Wald,"[0.48416428 0.05387983 0.46195589 0.01793936 0.04037194 0.0256653
 0.13261041 0.43350409 0.89161014]",1.923716334044002,0.030524857284913807,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,8,0.0030577818439256887,0.0007293806575473683
30,iLSHADE Mann-Wald,"[0.49558001 0.0548035  0.46891957 0.01777458 0.04108307 0.02603451
 0.13246351 0.4324528  0.89127693]",1.6495041670277715,0.029919746992084693,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,8,0.00219381410526176,0.00048066582981024766
31,EM,"[0.48482825 0.05701903 0.45815272 0.01759528 0.04940509 0.02588891
 0.1322306  0.4301841  0.89134063]",0.5701487079495564,0.031933098789055515,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,8,0.0009110239981193757,0.0001658319469510342
32,DO,"[0.48736458 0.05834753 0.45428789 0.02908972 0.05019446 0.02718804
 0.12319173 0.43629406 0.8885089 ]",1.7671320420922711,0.0036939301712014673,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.004627980298081126,3,0,9,0.12951764329983417,0.03751390261120684
33,GA Mann-Wald,"[0.48094556 0.05500076 0.46405368 0.01827003 0.04217959 0.02689073
 0.13163897 0.43047734 0.89016925]",1.670296541065909,0.033472799461119994,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,9,0.005415448798006928,0.0013139065229472392
34,iLSHADE Mann-Wald,"[0.49559106 0.05389417 0.46880061 0.01777483 0.04043292 0.02602924
 0.13246254 0.43303183 0.89128998]",1.6983014160068706,0.02993627949913488,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,9,0.002587343387258967,0.0006023896952764693
35,EM,"[0.48482825 0.05701903 0.45815272 0.01759528 0.04940509 0.02588891
 0.1322306  0.4301841  0.89134063]",0.2716190409846604,0.031933098789055515,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,9,0.0010245783740845393,0.00030812764815680394
36,DO,"[0.48264372 0.05561793 0.46173835 0.03377844 0.05219132 0.02986758
 0.1154792  0.43267379 0.89049871]",1.9974604999879375,0.005708184213593403,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.004627980298081126,3,0,10,0.22212153047350025,0.06344377062367193
37,GA Mann-Wald,"[0.49693896 0.05559563 0.44746541 0.01809407 0.04222142 0.02647905
 0.13085322 0.43520812 0.89331289]",2.1574503340525553,0.03810631881992154,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,10,0.004589221270944854,0.0012562858006948483
38,iLSHADE Mann-Wald,"[0.49562413 0.05471698 0.46843068 0.01777717 0.04100298 0.026012
 0.13247058 0.43237103 0.89133264]",1.7619008329929784,0.029920335676499033,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,10,0.002537818200487818,0.0004943408573349576
39,EM,"[0.48482825 0.05701903 0.45815272 0.01759528 0.04940509 0.02588891
 0.1322306  0.4301841  0.89134063]",0.7138231670251116,0.031933098789055515,"[0.48485804 0.05704205 0.45809991 0.01709978 0.04657505 0.02600063
 0.13227367 0.43181318 0.89233017]",0.03326796636958222,3,0,10,0.0009868837614150916,0.00025256712244190924
40,DO,"[0.5223852  0.39791138 0.07970342 0.07370229 0.01566667 0.09382591
 0.01023909 0.38974138 0.80700621]",2.0427659589331597,0.0034960127066559943,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.002775991760877544,3,1,1,0.2641520483426212,0.07488781505387698
41,GA Mann-Wald,"[0.52609347 0.402302   0.07160453 0.07493997 0.00725919 0.08851728
 0.00593708 0.40020773 0.81616524]",1.9719232500065118,0.03145223141182067,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,1,0.005557451053288531,0.0013720350510405565
42,iLSHADE Mann-Wald,"[0.53047202 0.40920471 0.07769845 0.07332974 0.00703248 0.09129804
 0.00678941 0.40073373 0.81563861]",1.7473851670511067,0.027426822503269773,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,1,0.001634930289335479,0.0004727110816475251
43,EM,"[0.52384149 0.40013153 0.07602698 0.07329001 0.00702944 0.09657561
 0.00727149 0.4006999  0.81393547]",0.06445483304560184,0.02816867180110535,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,1,0.001040422204874547,0.0002961352408536411
44,DO,"[0.52420577 0.39555944 0.08023479 0.07397657 0.01645597 0.09515968
 0.00670297 0.38907162 0.81553828]",2.027774582966231,0.003473194307863536,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.002775991760877544,3,1,2,0.2796103053738279,0.07709770172397862
45,GA Mann-Wald,"[0.52359062 0.39750432 0.07890506 0.07462004 0.00706942 0.09075155
 0.00923468 0.40142303 0.81453025]",2.179308457998559,0.03221569230377791,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,2,0.002396135877469785,0.0005891698926471014
46,iLSHADE Mann-Wald,"[0.5347354  0.41024833 0.07723204 0.073116   0.00701301 0.09168099
 0.00689084 0.40073698 0.8156078 ]",1.892866792040877,0.027425633961218412,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,2,0.001801300617546131,0.00044096391466424923
47,EM,"[0.52384149 0.40013153 0.07602698 0.07329001 0.00702944 0.09657561
 0.00727149 0.4006999  0.81393547]",0.05963420798070729,0.02816867180110535,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,2,0.0013465635093743433,0.00036157786328664527
48,DO,"[0.52134209 0.39980715 0.07885076 0.07435283 0.01670177 0.09465496
 0.0083     0.38835033 0.81071984]",1.8198326249839738,0.004277984782506299,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.002775991760877544,3,1,3,0.29138880980278425,0.08315103901137319
49,GA Mann-Wald,"[0.51625109 0.40362985 0.08011906 0.07340204 0.00724366 0.08998123
 0.00698311 0.4007629  0.81703954]",2.3206726249773055,0.0289464188010294,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,3,0.0022195069269010936,0.0006373869544915312
50,iLSHADE Mann-Wald,"[0.53482482 0.40948726 0.07745852 0.07312488 0.00703835 0.09148526
 0.00686987 0.40073552 0.81561446]",2.298258833005093,0.027418378594697177,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,3,0.0021698041689537373,0.0005473105866401046
51,EM,"[0.52384149 0.40013153 0.07602698 0.07329001 0.00702944 0.09657561
 0.00727149 0.4006999  0.81393547]",0.1471412080572918,0.02816867180110535,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,3,0.0011807367365885835,0.0003773815969235288
52,DO,"[0.52203002 0.40408098 0.07388901 0.07388988 0.01741406 0.09521543
 0.0076017  0.38764723 0.81097348]",1.5754895829595625,0.005149395633382528,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.002775991760877544,3,1,4,0.3116581489893814,0.08714671463042217
53,GA Mann-Wald,"[0.52083628 0.40290761 0.07625611 0.07311098 0.00720806 0.09198648
 0.00857904 0.40020611 0.81488691]",1.641003124997951,0.030675392623305715,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,4,0.00528368711850602,0.0011192752610982367
54,iLSHADE Mann-Wald,"[0.53473142 0.40912011 0.07744097 0.07311545 0.00703072 0.09149365
 0.00689088 0.40073319 0.81560917]",1.4333411250263453,0.027416889145798255,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,4,0.0016691357372489168,0.000528902411991136
55,EM,"[0.52384149 0.40013153 0.07602698 0.07329001 0.00702944 0.09657561
 0.00727149 0.4006999  0.81393547]",0.44627095898613334,0.02816867180110535,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,4,0.0014235207273205486,0.00043840791040055814
56,DO,"[0.52319026 0.39986797 0.07694177 0.07286906 0.01624346 0.09412969
 0.00830246 0.38930276 0.81782875]",1.6644191249506548,0.0031573175728615184,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.002775991760877544,3,1,5,0.2741122562598092,0.07697598519070302
57,GA Mann-Wald,"[0.51727757 0.4039095  0.07881293 0.07370244 0.00730962 0.09209277
 0.00270181 0.40104948 0.81137003]",1.7881815419532359,0.03196740762855334,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,5,0.002029271851563319,0.0005043104472092943
58,iLSHADE Mann-Wald,"[0.53473321 0.40907015 0.07746115 0.07311569 0.00702984 0.09146807
 0.00689126 0.40073266 0.81560151]",1.4273239999311045,0.02741697532192964,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,5,0.0018432806406873947,0.00038297291783357084
59,EM,"[0.52384149 0.40013153 0.07602698 0.07329001 0.00702944 0.09657561
 0.00727149 0.4006999  0.81393547]",0.7362807920435444,0.02816867180110535,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,5,0.0012950018136086427,0.00030427888712625034
60,DO,"[0.52463913 0.39959353 0.07576734 0.07379287 0.01779666 0.09677373
 0.00997744 0.38683238 0.81331568]",1.6203239999013022,0.00685428151521754,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.002775991760877544,3,1,6,0.32879412610874603,0.09028976829703583
61,GA Mann-Wald,"[0.51874271 0.40266315 0.07859415 0.07400216 0.00710647 0.09382864
 0.01046841 0.39985749 0.81142543]",2.0212463330244645,0.03546235528627165,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,6,0.007888228087488791,0.0019343244960888656
62,iLSHADE Mann-Wald,"[0.53472188 0.40893879 0.07745114 0.0731137  0.00702695 0.09150566
 0.00689106 0.40073201 0.81562786]",1.5368569160345942,0.027417021964845495,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,6,0.0022963171242231795,0.0005056234597986698
63,EM,"[0.52384149 0.40013153 0.07602698 0.07329001 0.00702944 0.09657561
 0.00727149 0.4006999  0.81393547]",0.21298637497238815,0.02816867180110535,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,6,0.0013344112745157233,0.00025011363919521
64,DO,"[0.51889428 0.40007354 0.08103218 0.07255907 0.01685968 0.09663133
 0.00635888 0.38629542 0.81678331]",1.6708085830323398,0.00862608195934115,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.002775991760877544,3,1,7,0.331399383954906,0.0917780353256576
65,GA Mann-Wald,"[0.50813244 0.4082786  0.08358896 0.0730344  0.00719206 0.08802297
 0.00448517 0.40085998 0.81058928]",1.7383887090254575,0.030631605101731223,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,7,0.003539813719931395,0.0007767848575363555
66,iLSHADE Mann-Wald,"[0.53047493 0.40888579 0.07768683 0.0733292  0.00702663 0.09131277
 0.00679005 0.40073086 0.81564262]",1.62690570903942,0.02742727284300055,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,7,0.0016236256184889442,0.0005410287673962473
67,EM,"[0.52384149 0.40013153 0.07602698 0.07329001 0.00702944 0.09657561
 0.00727149 0.4006999  0.81393547]",0.4329556250013411,0.02816867180110535,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,7,0.001121123406527147,0.00029298609408295444
68,DO,"[0.52242079 0.40104029 0.07653892 0.07420152 0.01676136 0.09541592
 0.00671957 0.38865708 0.81231458]",1.7938713330077007,0.0038179232827369068,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.002775991760877544,3,1,8,0.2861217889633796,0.08171133034872446
69,GA Mann-Wald,"[0.51681769 0.40534696 0.07783535 0.07407586 0.00726725 0.09288266
 0.00671211 0.40113294 0.81280731]",1.8616845409851521,0.030125118277166112,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,8,0.001568641126756587,0.0002999781814413122
70,iLSHADE Mann-Wald,"[0.53047939 0.41058907 0.07760182 0.07332938 0.00701525 0.09138154
 0.00678957 0.40074973 0.81563684]",1.4171928749419749,0.02743268297409078,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,8,0.001956736755716282,0.00044400051100296266
71,EM,"[0.52384149 0.40013153 0.07602698 0.07329001 0.00702944 0.09657561
 0.00727149 0.4006999  0.81393547]",0.5028723330469802,0.02816867180110535,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,8,0.001225920035087702,0.0003460484183036626
72,DO,"[0.52359505 0.39916728 0.07723767 0.07387377 0.01301736 0.09688864
 0.00397285 0.39353043 0.81623381]",1.723055624985136,0.0022484695871674513,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.002775991760877544,3,1,9,0.16983006441496307,0.04860112938635856
73,GA Mann-Wald,"[0.52703425 0.40567894 0.06728681 0.07296982 0.00790947 0.08254002
 0.0085637  0.40188893 0.80822687]",1.8668145419796929,0.047010072224950995,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,9,0.01118418912994934,0.0026825770743397273
74,iLSHADE Mann-Wald,"[0.53050976 0.41033259 0.07758574 0.07332413 0.00701091 0.0913938
 0.00679669 0.40074827 0.81563505]",1.6356647500069812,0.027432844890363073,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,9,0.0014946962791442253,0.0003670811870424875
75,EM,"[0.52384149 0.40013153 0.07602698 0.07329001 0.00702944 0.09657561
 0.00727149 0.4006999  0.81393547]",0.1262477079872042,0.028168672039980313,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,9,0.0012011067913466622,0.0003168426984311096
76,DO,"[0.52162775 0.40406934 0.07430291 0.07336421 0.0185641  0.09264185
 0.00850388 0.38667702 0.81504014]",1.7753770829876885,0.007905797926267508,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.002775991760877544,3,1,10,0.33219647486989645,0.09404560117911318
77,GA Mann-Wald,"[0.5021307  0.41779106 0.08007824 0.07323294 0.0083232  0.08866519
 0.00543427 0.40068903 0.81627576]",1.7564647500403225,0.046065754181528806,"[0.523733   0.40011135 0.07615565 0.07377579 0.00714689 0.10294667
 0.00626705 0.40110409 0.81971611]",0.030778502346825515,3,1,10,0.011993522912253862,0.003321152571152013
