3.560141531989758912e-01,4.722198684294112714e-01,1.717659783716128097e-01,6.958281553054420954e+01,7.704599999999976490e+01,6.270656174634103763e+01,6.362230829217175909e+01,3.766797236959130259e+02,6.024754797600027132e+02
3.560141545498971549e-01,4.722198580540172275e-01,1.717659873960856731e-01,6.958281360299089613e+01,7.704599999999778959e+01,6.270656876809051994e+01,6.362230998577029339e+01,3.766797311219428366e+02,6.024754676279512751e+02
3.560141704321675427e-01,4.722198557384910678e-01,1.717659738293414173e-01,6.958282085289960150e+01,7.704599999999994964e+01,6.270657153658862626e+01,6.362229956975729550e+01,3.766797246347234704e+02,6.024754651841296891e+02
3.560141746453483469e-01,4.722198755237285162e-01,1.717659498309231925e-01,6.958282281887215959e+01,7.704599999999999227e+01,6.270655375591340430e+01,6.362230992199204138e+01,3.766797378616280412e+02,6.024754901007482886e+02
3.560141665268922173e-01,4.722198782262343464e-01,1.717659552468734641e-01,6.958282033677990341e+01,7.704599999999923909e+01,6.270655379141990693e+01,6.362230646011700230e+01,3.766797340486802455e+02,6.024754803080925285e+02
3.560141423852232201e-01,4.722198794487462159e-01,1.717659781660305918e-01,6.958282235978306574e+01,7.704600000000000648e+01,6.270656091610093341e+01,6.362230237176457592e+01,3.766797274970413127e+02,6.024754724952781544e+02
3.560141823766755920e-01,4.722198549353507357e-01,1.717659626879736723e-01,6.958281792935115107e+01,7.704599999999999227e+01,6.270655847129246041e+01,6.362230971113162781e+01,3.766797284924843439e+02,6.024754756607985655e+02
3.560141460992812812e-01,4.722198453422654651e-01,1.717660085584531982e-01,6.958281447963385347e+01,7.704599999999896909e+01,6.270658365709288518e+01,6.362231065005635600e+01,3.766797164771668918e+02,6.024754579210291467e+02
3.560141622540310413e-01,4.722198492449330431e-01,1.717659885010358878e-01,6.958282092490357229e+01,7.704599999999989279e+01,6.270657127305225487e+01,6.362230513083123640e+01,3.766797255317750910e+02,6.024754579617135732e+02
3.560141203438536017e-01,4.722198904903261996e-01,1.717659891658201432e-01,6.958280967656325799e+01,7.704599999999756221e+01,6.270656685303321609e+01,6.362230882164647028e+01,3.766797144937137318e+02,6.024754707124614015e+02
3.560141774919440838e-01,4.722198423552574909e-01,1.717659801527984531e-01,6.958282566887318410e+01,7.704599999999997806e+01,6.270656747680251186e+01,6.362230152068010369e+01,3.766797287148829128e+02,6.024754710313039823e+02
3.560141184012424187e-01,4.722198746112086787e-01,1.717660069875488749e-01,6.958280394865668939e+01,7.704599999999994964e+01,6.270657792311001799e+01,6.362230761277117352e+01,3.766797252351976226e+02,6.024754550055695290e+02
3.560141687982065761e-01,4.722198132230222556e-01,1.717660179787711128e-01,6.958281942837804479e+01,7.704599999999977911e+01,6.270658556160505981e+01,6.362230643441832001e+01,3.766797167777960453e+02,6.024754514506352052e+02
3.560141663079023910e-01,4.722198404837962271e-01,1.717659932083013263e-01,6.958281667449314511e+01,7.704599999999960858e+01,6.270656279659221610e+01,6.362231501025838298e+01,3.766797248728778413e+02,6.024754638432882530e+02
3.560141486866192917e-01,4.722198604159486557e-01,1.717659908974320249e-01,6.958281125632642272e+01,7.704599999999976490e+01,6.270658014850642559e+01,6.362230774230909702e+01,3.766797224194216938e+02,6.024754626531774875e+02
3.560141511028774852e-01,4.722198599510950001e-01,1.717659889460275147e-01,6.958282160147403772e+01,7.704599999999975068e+01,6.270656725026252332e+01,6.362230437058255461e+01,3.766797223653395008e+02,6.024754581416359542e+02
3.560141418446786110e-01,4.722198794943958111e-01,1.717659786609256056e-01,6.958281554386520895e+01,7.704599999999926752e+01,6.270655788603246350e+01,6.362230465184786965e+01,3.766797268203295630e+02,6.024754711487149734e+02
3.560141585944254228e-01,4.722198555884327131e-01,1.717659858171418918e-01,6.958281863341265705e+01,7.704599999999980753e+01,6.270657644289561006e+01,6.362230724358948919e+01,3.766797260531910752e+02,6.024754625546174793e+02
3.560141719228419044e-01,4.722198166637410210e-01,1.717660114134171023e-01,6.958282208817693970e+01,7.704599999999986437e+01,6.270657469875840206e+01,6.362231100732196865e+01,3.766797241823817330e+02,6.024754512279525898e+02
3.560141547909549953e-01,4.722198329221672375e-01,1.717660122868777950e-01,6.958281647087582655e+01,7.704599999999997806e+01,6.270657603922974488e+01,6.362230935324500791e+01,3.766797206893069188e+02,6.024754586810373667e+02
3.560141727977024217e-01,4.722198598641376144e-01,1.717659673381600194e-01,6.958281662418175983e+01,7.704599999999979332e+01,6.270656618767976909e+01,6.362230797472060573e+01,3.766797330287863019e+02,6.024754732265556640e+02
3.560141759466416422e-01,4.722198402464369282e-01,1.717659838069214295e-01,6.958282095201329298e+01,7.704599999999926752e+01,6.270656631141315529e+01,6.362230498650589539e+01,3.766797287510214574e+02,6.024754626322880995e+02
3.560141837510740759e-01,4.722198722437744300e-01,1.717659440051514941e-01,6.958282023638371072e+01,7.704599999999825855e+01,6.270655329665070354e+01,6.362230905734941189e+01,3.766797362679330377e+02,6.024754868930733664e+02
3.560141669061803738e-01,4.722198675292044179e-01,1.717659655646152361e-01,6.958281433215952916e+01,7.704599999999969384e+01,6.270655359013113639e+01,6.362231374121719796e+01,3.766797317045168825e+02,6.024754788825092646e+02
3.560141525145508190e-01,4.722198325029383081e-01,1.717660149825108729e-01,6.958281639894632065e+01,7.704599999999956594e+01,6.270657844582807172e+01,6.362230462821091237e+01,3.766797177153453049e+02,6.024754521127915723e+02
3.560141418228121024e-01,4.722198725833676169e-01,1.717659855938203084e-01,6.958280610674623290e+01,7.704599999999989279e+01,6.270656537690496890e+01,6.362231127583660850e+01,3.766797215420605198e+02,6.024754719438568600e+02
3.560141616454263191e-01,4.722198890005442351e-01,1.717659493540294735e-01,6.958282269326367953e+01,7.704599999999997806e+01,6.270655847797780069e+01,6.362230456061080730e+01,3.766797295051332526e+02,6.024754789379336444e+02
3.560141554948675902e-01,4.722198660348294608e-01,1.717659784703029491e-01,6.958280557620443574e+01,7.704599999999999227e+01,6.270656908770443749e+01,6.362231598525330156e+01,3.766797200415567772e+02,6.024754737072727266e+02
3.560141724986147782e-01,4.722198720000884697e-01,1.717659555012968076e-01,6.958281735691301151e+01,7.704599999999896909e+01,6.270655195712708974e+01,6.362231511612958457e+01,3.766797357727750750e+02,6.024754835239168642e+02
3.560141265169467495e-01,4.722198767128253927e-01,1.717659967702278301e-01,6.958280799130781702e+01,7.704599999999997806e+01,6.270657422875068221e+01,6.362232713372446113e+01,3.766797288288535128e+02,6.024754610538963107e+02
