2.300070196885373175e-02,3.496476746541837266e-01,1.425570564411169916e-01,3.098008496121763544e-01,1.749937173236692234e-01,2.816979889454464953e-02,3.435939327352437178e-02,2.228075300482910623e-02,2.567304493394047260e-02,3.721448223446082587e-02,1.501469673868969013e+00,1.612416206497189641e+00,1.754203820046510209e+00,1.989246193353056746e+00,2.273702466629441865e+00
4.537453681557090945e-02,3.176015297430755391e-01,1.598144529587942897e-01,3.155878537460037325e-01,1.616216267365556125e-01,2.264971042758370454e-02,2.737732045777351714e-02,2.490040873617504341e-02,2.530336954479847980e-02,3.198679867132377813e-02,1.518157378109137978e+00,1.616763327443418108e+00,1.743859959921579605e+00,1.988935401704491124e+00,2.266308162514439672e+00
7.834601911696881249e-02,2.689502310968885923e-01,1.873224923649293716e-01,3.107062061775598960e-01,1.546750512436533831e-01,2.949005898736916514e-02,1.981186486015338796e-02,3.005975675419217050e-02,2.502333606000500810e-02,2.588046397944490998e-02,1.510154872721342079e+00,1.616130195688129767e+00,1.739020649471105573e+00,1.989897038145421515e+00,2.260922034152326621e+00
6.829312565643896882e-03,3.750670669540343560e-01,1.347158601974401404e-01,3.224243008582151071e-01,1.609634594246664996e-01,2.016424002139005720e-03,3.663434952771186387e-02,1.809467333289705576e-02,2.614819260075085250e-02,2.760051418799326986e-02,1.498834818769386068e+00,1.613631791691930495e+00,1.759566327832634114e+00,1.989164336228108620e+00,2.262390803004810103e+00
2.545651912239577097e-02,3.092985548598671253e-01,1.786327779787258707e-01,3.179973587629119081e-01,1.686147892760992972e-01,6.994139146641948496e-03,2.641351963848003609e-02,2.856606953805182134e-02,2.541421214646192445e-02,3.535172412518233775e-02,1.518583264511596864e+00,1.608478043281962977e+00,1.740189373217632118e+00,1.989668727836731321e+00,2.270822790605635078e+00
5.268402645339465007e-02,2.575192515239251301e-01,2.069008247493987207e-01,3.215229012774939443e-01,1.613729959957876936e-01,2.322807867721292038e-03,5.648826862264051847e-03,3.111435885099157403e-02,2.559997582486802162e-02,2.736230563632497531e-02,1.517493019764776463e+00,1.605314816985327520e+00,1.733843855845935922e+00,1.988635390088389965e+00,2.263483642823140407e+00
3.959262082021175466e-02,3.260845992573893071e-01,1.553086610735368300e-01,3.245798631312697413e-01,1.544342557175923947e-01,1.288532254750678063e-02,2.852525398376601004e-02,2.400139236735852194e-02,2.585139070286660359e-02,2.165181960529730457e-02,1.511883904949733237e+00,1.617328821364347524e+00,1.748019504527712709e+00,1.988759591752569555e+00,2.257855295476121071e+00
4.524219806571294633e-02,2.911258757567046218e-01,1.860062024802866254e-01,3.194018320060720284e-01,1.582238916912237781e-01,1.208791220513496557e-02,2.399107950512949575e-02,2.909153032079311169e-02,2.555976066991724402e-02,2.828458505744006410e-02,1.507169909809060959e+00,1.609891238268130742e+00,1.738849321861269726e+00,1.989177616422402206e+00,2.263688489986355190e+00
2.824176822201562853e-02,3.301491742406977292e-01,1.564659952925826769e-01,3.116122492716755232e-01,1.735308129730283866e-01,1.877658949279568251e-02,3.082523197714995278e-02,2.546926553094173984e-02,2.544495859366047164e-02,3.625473470493745243e-02,1.519288630725884381e+00,1.614196919834594457e+00,1.749401079916643731e+00,1.989275839759046871e+00,2.271516680785474307e+00
1.289928991240885114e-02,3.415556725038197405e-01,1.500324370966891474e-01,3.112628921928761172e-01,1.842497082942062547e-01,1.054692223081293151e-02,3.437280911601698491e-02,2.284126605623865852e-02,2.550397243895247482e-02,4.175466030703181564e-02,1.499503181561077980e+00,1.609935694949376606e+00,1.747958723498123979e+00,1.989169052208084709e+00,2.276568219778813518e+00
5.403087478559176482e-02,3.216123499142367059e-01,1.449399656946827042e-01,3.233276157804459428e-01,1.560891938250428823e-01,1.404552365324546193e-02,2.011303815936320988e-02,2.005385891484639735e-02,2.653863661215060885e-02,2.431739885288250816e-02,1.520642857142857185e+00,1.630244000000000026e+00,1.752165088757396516e+00,1.990840848806365804e+00,2.263771428571428768e+00
5.466478209392877652e-02,2.522897559709432747e-01,1.979150303711037229e-01,3.130164796385284665e-01,1.821139519254957873e-01,9.210910304883293846e-04,9.270919545573278256e-03,2.950012839908446385e-02,2.564165859870504161e-02,3.986719869620514167e-02,1.502025628245223343e+00,1.605662316141688306e+00,1.732927379577252847e+00,1.989500080061628040e+00,2.275398894258971350e+00
1.595409321453444829e-02,3.114046692303046870e-01,1.914046699210344704e-01,3.174317582658251480e-01,1.638048093683013573e-01,1.502904744090246755e-02,2.396194610966031341e-02,3.039722338555034958e-02,2.621026565604633179e-02,3.054135664312887521e-02,1.504571585373250420e+00,1.598314969183858736e+00,1.736842036641851328e+00,1.989487729842738029e+00,2.265027237823171724e+00
6.757708741768042593e-02,2.824973877224147834e-01,1.699735807859836245e-01,3.132653433498513995e-01,1.666866007240698222e-01,1.687875478438897320e-02,1.070140493101117210e-02,2.660859281020918482e-02,2.504115960198751226e-02,3.189493108559664225e-02,1.557835470740857930e+00,1.634530443431357671e+00,1.743455078722149665e+00,1.989166905214373893e+00,2.267441931746774664e+00
5.427234402615144226e-02,2.692122006970678050e-01,1.945773697881323094e-01,3.220587225734433123e-01,1.598793629152051310e-01,9.043964070454976745e-03,1.247816775681218592e-02,2.953233771765928495e-02,2.556467976328029648e-02,2.670634009953494828e-02,1.517501945793195528e+00,1.624532699911138911e+00,1.736506307614891664e+00,1.989186986191701312e+00,2.262216992955544459e+00
3.803340635702390227e-02,3.112001546122535323e-01,1.673604704614688743e-01,3.219604544710857330e-01,1.614455140981679859e-01,3.820553070333024964e-03,2.624256258957210694e-02,2.644170705414285866e-02,2.597747236708600194e-02,2.808025505928096049e-02,1.531908855642321710e+00,1.615340627864503720e+00,1.744047578817011557e+00,1.988212209255436846e+00,2.264109205949910830e+00
4.703223488710117639e-02,3.106794046846825252e-01,1.628327618813771305e-01,3.186083399860736853e-01,1.608472585607654270e-01,8.216440459444661337e-03,2.529614826807802599e-02,2.614670033156005213e-02,2.546312702954660334e-02,2.827359856224992765e-02,1.508066206240444185e+00,1.618540366874630543e+00,1.746320062024120157e+00,1.989261558456369761e+00,2.263314271188828997e+00
3.101492885333467786e-02,3.112960217735654123e-01,1.648460993054429169e-01,3.178114194595922370e-01,1.750315306080648114e-01,1.328990285507054359e-03,2.769279971164296042e-02,2.537959278164111931e-02,2.547150878848790725e-02,3.668083579469794131e-02,1.502120772504382362e+00,1.614155115696667142e+00,1.743498993001065145e+00,1.989385029877487332e+00,2.272553960262869488e+00
4.887116978444705495e-02,3.104806665039911984e-01,1.628356458737604262e-01,3.181742941406343061e-01,1.596382236971669866e-01,1.176114710943508383e-02,2.472427092164023593e-02,2.490771666598309841e-02,2.538692704947461201e-02,2.811213692222830005e-02,1.514630804518027007e+00,1.619140529459004441e+00,1.744322393170469887e+00,1.989172215250538445e+00,2.263119595363555003e+00
