1.018874840379885294e-01,4.748571507243912887e-02,8.506268008895723209e-01,2.754530567472059932e+00,2.101782678830034445e+00,2.159019466619125804e+00,-1.120424362066040302e+01,-6.002596478692421300e-01,9.762081881749699264e+00
8.911231338350522613e-02,4.973870110646493037e-02,8.611489855100298296e-01,1.565448069081277316e+00,2.576299450699628402e+00,2.060457702457906048e+00,-1.013784418108412844e+01,-4.921210747157953591e-01,9.951430013573490996e+00
6.833569266441363865e-02,4.688898556424057201e-02,8.847753217713457685e-01,1.311574293312587791e+00,2.748432818657716048e+00,2.061340755447958806e+00,-1.040161362155391167e+01,-4.402710960719105060e-01,9.968262349557301505e+00
1.242409574592091559e-01,5.276000659721120922e-02,8.229990359435795932e-01,2.711816358131386995e+00,1.728315233734845302e+00,2.020153478566467431e+00,-1.267670915583244806e+01,-3.689640854587494800e-01,9.934376900283963252e+00
1.518848531989249739e-01,4.757307614853892308e-02,8.005420706525361307e-01,3.004403573912203917e+00,2.467316554054341360e+00,2.013305642921694449e+00,-1.290987302549554272e+01,-4.687744346281981223e-01,9.977694935932911235e+00
7.560949470519651161e-02,5.652934856759022492e-02,8.678611567272133120e-01,1.221387300917097241e+00,3.005520505655161045e+00,1.951897984221874216e+00,-1.005306464472513817e+01,2.919346618411235994e-01,1.012462589244501565e+01
7.116371580007041509e-02,5.138837538382780290e-02,8.774479088161017959e-01,1.435166468227329517e+00,2.782472913533098779e+00,2.143281978532991072e+00,-9.994816484518976196e+00,-4.511076707071524083e-01,9.954708848018105627e+00
1.553766414411822394e-01,1.912392191979592204e-01,6.533841393608585957e-01,2.995906142410977413e+00,2.844211938042337628e+00,1.752582154570781592e+00,-8.938045620788114931e+00,5.872672649312031368e+00,1.035466249403380168e+01
9.708569338156314288e-02,6.012986621229262502e-02,8.427844404061441974e-01,2.046829003846225792e+00,2.758676244557168200e+00,1.970654551865201887e+00,-1.122880045447160491e+01,4.628268143835700954e-01,1.010854937184186930e+01
6.429516760699005573e-02,1.017206940247846192e-01,8.339841383682253806e-01,1.216791873247234479e+00,2.992877259830291514e+00,2.059370158341667256e+00,-1.054343627216671386e+01,2.751672436165300439e+00,1.007287017107008431e+01
1.388567060581700208e-01,4.348110844880544862e-02,8.176621854930244959e-01,2.808078192747146318e+00,2.808527224055052507e+00,1.949664681284656975e+00,-1.250678687840035863e+01,-2.089457962118679291e-01,1.001046273835260969e+01
1.096619323053900086e-01,7.813660295398777711e-01,1.089720381547322481e-01,2.436048233563681720e+00,2.202358104994129651e+00,7.364865868800920534e-01,-9.215787001693467317e+00,1.035906017627236331e+01,1.695362753030584457e+01
8.100715100386501888e-02,5.706019727872489039e-02,8.619326517174100699e-01,1.161064730646455878e+00,2.634967229891227891e+00,2.027514990752411705e+00,-1.011013932906517709e+01,1.146209060106020416e-01,9.967987812682251203e+00
1.137333407173110045e-01,8.675403551494244025e-01,1.872630413326460339e-02,2.843506839715815193e+00,2.583325277242704221e+00,6.115452633044521358e-01,-9.227732546708070416e+00,9.573950797584794614e+00,1.666988975403295115e+01
1.824698688012568182e-01,6.253271879929044041e-02,7.549974123994527275e-01,2.982541207823968143e+00,2.722679487052253933e+00,2.068998995100321814e+00,-1.284621409230559941e+01,-1.447713341297911072e+00,9.894777494480310409e+00
1.063372142919559726e-01,7.398342263860194223e-02,8.196793630694421129e-01,3.008994544736884436e+00,2.984377834450882450e+00,2.223152816141514609e+00,-1.039950138309488459e+01,1.771648519639382968e+00,9.434531562447643793e+00
1.151122834422408925e-01,4.597941327522905158e-02,8.389083032825300767e-01,3.001529379157795496e+00,2.390375842459611988e+00,2.019012792054560190e+00,-1.067230138204413770e+01,1.417130130047183911e-03,1.004853512281909467e+01
1.200543252303349906e-01,9.417273572835992146e-02,7.857729390413050741e-01,3.003600209000290899e+00,1.373260667420557857e+00,2.072159826378560332e+00,-1.291839675343290850e+01,-5.322554743369654062e-01,1.002205364743513805e+01
9.375689197379755146e-02,4.406711264506289749e-02,8.621759953811395372e-01,1.853612896934968335e+00,2.223885058689296645e+00,1.947640451852418408e+00,-1.105707141468660915e+01,-2.971701025161994636e-01,9.961265642000457277e+00
1.545034636427401464e-01,4.697396204953863813e-02,7.985225743077212224e-01,3.007412509441373061e+00,2.134124126725763126e+00,2.042783817785038369e+00,-1.267701013560492740e+01,-5.212941143694873602e-01,9.956652312702781060e+00
8.468656253913053877e-02,5.519733382312323050e-02,8.601161036377462654e-01,1.825005567048254562e+00,2.813476756594991190e+00,2.040885443914496555e+00,-1.019535948477562926e+01,-5.183930071804638828e-01,9.971225439843911076e+00
2.343210282423280333e-01,7.576868428494694385e-02,6.899102874727249812e-01,2.999418759801478984e+00,2.744456991642622246e+00,2.077279119132837248e+00,-1.278629850183835259e+01,2.052023108764615245e+00,9.896106247526036626e+00
1.129214260779183299e-01,4.989695025539683804e-02,8.371816236666848043e-01,2.854700205696824256e+00,2.683268752631549070e+00,1.995733050220222848e+00,-1.127556883258010245e+01,-2.264876231679480156e-02,9.923576476016650716e+00
7.970481447298616295e-02,4.649977328391468462e-02,8.737954122430992010e-01,1.067092683232383932e+00,1.955086163600803673e+00,2.091122532495956587e+00,-1.008706314086309597e+01,-8.184584959032186191e-01,9.973518461693087644e+00
1.321973646061151975e-01,5.179451531385208946e-02,8.160081200800327617e-01,2.748773937548324664e+00,2.669418641877102871e+00,2.073251642228977953e+00,-1.064424273494537765e+01,1.727088373971911395e+00,1.020113996978289883e+01
1.075768177254349256e-01,4.831055879384470175e-02,8.441126234807203588e-01,2.638031557101395030e+00,2.965463663046389531e+00,1.989146683665705906e+00,-1.086394311475637586e+01,-6.704991956891550586e-01,9.997615407993242442e+00
1.267654993143800812e-01,7.583983155493193018e-02,7.973946691306880163e-01,1.898876994702893839e+00,1.650345234805494332e+00,2.213853443023006573e+00,-9.887541126000503056e+00,-4.042133878002385217e-01,1.037234085122509164e+01
1.555261736285211693e-01,3.967032362536396933e-02,8.048035027461148960e-01,2.890403667419715550e+00,1.757644986689517630e+00,2.014295179797326529e+00,-1.292680254206059054e+01,-1.318524414670212863e+00,9.860759817502104951e+00
6.105929130449949671e-02,5.821678043622183912e-02,8.807239282592786989e-01,1.396036891530356927e+00,2.943647461934423060e+00,2.034640303362551084e+00,-1.005094838198974649e+01,-3.598076845203994623e-01,1.006582783691671601e+01
8.013169302522527015e-02,4.819531450149455720e-02,8.716729924732801171e-01,1.371996550767275780e+00,2.271099471115052726e+00,2.072800407931954858e+00,-1.017045342969057842e+01,-9.904413405871537179e-02,9.858185460831931479e+00
