2.930408011111523825e-01,3.591095114144886025e-01,3.478496874743590150e-01,3.407523955091486534e-01,3.405885639041107416e-01,1.388944246526600812e-01,-1.026461439941178444e+00,-3.428556189678562127e-01,1.322231849391541036e+00
2.162735609174646356e-01,4.286606478683831489e-01,3.550657912141521599e-01,3.044145303979411965e-01,3.364833030127918345e-01,1.405052450719285473e-01,-1.133789004919069532e+00,-3.923349978915939840e-01,1.353114914567849603e+00
2.778019780484564105e-01,3.772524849844582917e-01,3.449455369670852423e-01,3.424608988869425885e-01,3.353863292892003134e-01,1.475836705385045466e-01,-1.034602717594991672e+00,-3.301760439452769980e-01,1.356194593696248063e+00
2.389496878619143949e-01,3.969622488049535103e-01,3.640880633331320948e-01,3.420032469697562583e-01,3.380789512100683680e-01,1.740995258333805362e-01,-1.061259179498875271e+00,-3.724519354491770962e-01,1.365168181270983716e+00
2.443862745698717198e-01,4.121302091182215688e-01,3.434835163119067114e-01,3.411492868870792394e-01,3.407350034879778611e-01,1.352228974710825704e-01,-1.107477801015458230e+00,-3.681148400945459809e-01,1.320072641939721958e+00
2.704935650962424498e-01,3.594790172446425958e-01,3.700274176591149544e-01,3.420270382705023482e-01,3.260208460720668833e-01,1.697880698764892560e-01,-1.053769544701802507e+00,-3.601211239102795059e-01,1.343570277222640996e+00
2.648149918280919835e-01,3.798098891160314183e-01,3.553751190558765982e-01,3.372848703716698204e-01,3.398680286332310119e-01,7.798634925796828210e-02,-1.052545712640696518e+00,-3.554538561751228176e-01,1.283214660703984489e+00
2.445143151419557626e-01,4.043305297159796585e-01,3.511551551420645234e-01,3.391394053331936997e-01,3.383121004160349887e-01,1.623153644033110132e-01,-1.067804612494450467e+00,-3.630171434153126597e-01,1.371245502484250700e+00
2.454384526501707242e-01,4.045649584104107355e-01,3.499965889394185403e-01,3.295180770201777687e-01,3.318834562924903864e-01,1.583711196878891947e-01,-1.075890037947667022e+00,-3.814359017452870759e-01,1.362715527590010467e+00
2.370294105971130216e-01,4.154035790361874647e-01,3.475670103666995137e-01,3.360788795196379963e-01,3.396423444158418459e-01,1.588061762195682736e-01,-1.100143470471802942e+00,-3.848050076996147872e-01,1.362688106770068686e+00
2.600325019643040525e-01,3.903560941128509376e-01,3.496114039228450654e-01,3.425115713396524320e-01,3.410830102295945299e-01,1.573157282552582747e-01,-1.073049355453466802e+00,-3.650479471957071009e-01,1.365868873085712476e+00
2.365067123455858455e-01,4.001291074273852222e-01,3.633641802270289323e-01,3.402427314569139161e-01,3.351297507538670284e-01,1.735314272832597093e-01,-1.085232161685311336e+00,-3.792552208270658642e-01,1.376845911399315892e+00
2.504371717160697175e-01,4.158102466219338877e-01,3.337525816619963392e-01,3.367716694658330345e-01,3.424360574354951559e-01,1.231321234012505289e-01,-1.056902548080018267e+00,-3.956495458813324984e-01,1.327100722155620360e+00
2.450336271640169983e-01,4.184049560181749006e-01,3.365614168178081012e-01,3.278831919019906116e-01,3.423878720142518595e-01,1.281522028492618481e-01,-1.073090603707145707e+00,-3.648817211746220313e-01,1.327727035553240675e+00
2.751620482644423493e-01,3.638248735734232464e-01,3.610130781621344043e-01,3.411020749317633105e-01,3.424456599112966626e-01,1.544895240213796372e-01,-1.038402442879899468e+00,-3.507324286453181728e-01,1.334619622539863659e+00
2.879736245681689955e-01,3.702755270458875092e-01,3.417508483859434398e-01,3.424643881511199583e-01,3.423554030469365683e-01,1.363435571907383181e-01,-1.021925281022794119e+00,-3.279712278212156829e-01,1.328393367355699350e+00
