5.681194493195462769e-02,2.600348166714327447e-01,2.041881823829226339e-01,3.221582736696314009e-01,1.568067823440586206e-01,1.555087071168265687e-02,3.236039964007499277e-03,2.940518926956129861e-02,2.576388139185170623e-02,2.348832337202362217e-02,1.521801162891793346e+00,1.611422084006600475e+00,1.733921071841732164e+00,1.989142485040339858e+00,2.258849644248071442e+00
1.002303973602480802e-01,2.231186392617775516e-01,1.966087164280836685e-01,3.221867792884658965e-01,1.578554676614248309e-01,3.519844004952893401e-02,1.393579939881722969e-02,3.043088025063808363e-02,2.549247807815541861e-02,2.628782972331181189e-02,1.568807102057658165e+00,1.621602254432189749e+00,1.736732115024469447e+00,1.989586930953357591e+00,2.262180292583219732e+00
3.155587130518331396e-01,2.063118423664055123e-01,2.825040626842573732e-01,3.932594002999836857e-02,1.562994418675055786e-01,1.891744820286947806e-02,2.968512503921101608e-02,1.678120592168970068e-02,4.530591768256863987e-03,2.498653394498429742e-02,1.591283837514439137e+00,1.733351938710986806e+00,1.972585455563455437e+00,2.064239416107369607e+00,2.261071732835068904e+00
3.163560501715416695e-01,2.019054347077486600e-01,1.521717822799906195e-01,1.666430092427973186e-01,1.629237235979217324e-01,2.048647863530198704e-02,2.806809341548590145e-02,1.378240667538858932e-02,2.691828243104494797e-02,3.055561342128324323e-02,1.592426478183927907e+00,1.733319733363013482e+00,1.966324875465540023e+00,1.999100522352114995e+00,2.265564688180648822e+00
3.217093765251005655e-01,1.973504596677147227e-01,3.212189337870341999e-01,2.666747296311765617e-03,1.570544827238387897e-01,2.495713747406441696e-02,2.910115083445017833e-02,2.563319693924923093e-02,4.858820687247931286e-02,2.186117779724969928e-02,1.597019015722240365e+00,1.735265307833407045e+00,1.988730868979642796e+00,2.086832571532182268e+00,2.258513967478330997e+00
3.175544203909766994e-01,2.017006665965619672e-01,2.752861256358363207e-01,4.459412058350661207e-02,1.608646667931184493e-01,2.280652317399100432e-02,2.987137330844720495e-02,1.548632462508773948e-02,1.093953103779831369e-02,2.908247913583203795e-02,1.594754364106615530e+00,1.735289001175193135e+00,1.970822719742565177e+00,2.032661755294775219e+00,2.264293506621516627e+00
1.553954057698536673e-03,5.588229215575851727e-01,1.867116403385170320e-01,1.091696236913749091e-01,1.437418603548242801e-01,8.165001447088230009e-04,7.596075688539048743e-02,1.796726694614907485e-02,1.645945151738923556e-02,6.971755663586463175e-03,1.498700000001389476e+00,1.652329850141019518e+00,1.973005136812641114e+00,2.011376853684961219e+00,2.246361440826100786e+00
3.803732164019064665e-01,1.296186860145510655e-01,4.063948996926235527e-03,3.204583969481127892e-01,1.654857516385034311e-01,3.690600975300505071e-02,4.055101912942941055e-03,2.129062833052421111e-02,2.538891357126126652e-02,3.169187275784434571e-02,1.613043927563904800e+00,1.730589679515127655e+00,1.807052903099408026e+00,1.989244755701815137e+00,2.266354713260018805e+00
3.589570076110870644e-01,1.564801015440409615e-01,3.229852671097451222e-01,3.359119466719798371e-04,1.612417117884548390e-01,3.395707227837004016e-02,2.348386653742338612e-02,2.529701513725157030e-02,1.957632669646805837e-02,2.915526494794397350e-02,1.608437050282459202e+00,1.746109192292405909e+00,1.989033432407187441e+00,2.106602003158111192e+00,2.265039115687065063e+00
3.758674903255679878e-01,1.408880362036691314e-01,2.619358012961696125e-01,5.876461476349958968e-02,1.625440574110936787e-01,3.638219884203115762e-02,2.037461223784868894e-02,1.915552038902607057e-02,2.761209043114523295e-02,2.928474395262045671e-02,1.612091506188171541e+00,1.754373797706245020e+00,1.976593864477325546e+00,2.027976625746991335e+00,2.264329999263589244e+00
